"BMI_9","BMI_10","BMI_11","BMI_12","BMI_13","BMI_14","BMI_15","BMI_16","BMI_17","BMI_18","BMI_19","BMI_20","BMI_21","BMI_22","BMI_23","BMI_24","BMI_25","BMI_26","BMI_27","BMI_28","BMI_29","BMI_30","BMI_31","BMI_32","BMI_33","BMI_34","BMI_35","BMI_36","BMI_37","BMI_38","BMI_39","BMI_40","BMI_41","BMI_42","BMI_43","BMI_44","BMI_45","BMI_46","BMI_47","BMI_48","BMI_49","BMI_50","BMI_51","BMI_52","BMI_53","BMI_54","BMI_55","BMI_56","BMI_57","BMI_58","BMI_59","BMI_60","BMI_61","BMI_62","BMI_63","BMI_64","BMI_65","BMI_66","BMI_67","BMI_68","BMI_69","BMI_70","BMI_71","BMI_72","BMI_73"
"Age_2",5.77829410566316e-06,0.000103473613835749,0.00126419084114712,0.00941142366879852,0.0488527890385554,0.157507873092386,0.266605157978771,0.24416744688586,0.136195885746755,0.0614545078064387,0.0333143964536182,0.0167321687842976,0.00888949624396133,0.00636791445176636,0.00452148196895138,0.00232943542224543,0.00123925814759851,0.000173994692386468,9.1681940715511e-05,0.000425510481100582,0.000321434934642653,2.46995120627205e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_3",4.80125308238615e-06,9.3334719267456e-05,0.00123298392403343,0.0106720872430234,0.0555297638123813,0.159531249681027,0.251178052184319,0.2289701796821,0.135373688872606,0.0641123361541017,0.0354705978264296,0.0195488204273986,0.0109093963278839,0.00579667409678972,0.00511018368424889,0.00578574058360362,0.0044827521455122,0.0020865661563056,0.000894477062496591,0.00039167766047522,0.000256704017726649,2.24449958539515e-05,3.7455521320975e-07,2.88747074851183e-05,0.000621526171050563,0.00149384306299544,0.000400868992588946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_4",3.34869338470507e-06,7.98953612907335e-05,0.00113960339562235,0.0100839494655612,0.0535553950402183,0.155733452447112,0.245453653583261,0.219891685051354,0.127603298402487,0.0630692607043803,0.0375603385921287,0.0252442992835301,0.0176667369895217,0.00975731922932489,0.00550232228751269,0.00554343525373483,0.00686912504663623,0.00468867996889723,0.00227502579450117,0.00215661059142505,0.00131490785134946,0.000304746892591704,0.00103235966043261,0.00106104917343316,0.000707255013955572,0.00132054391048262,0.000381702315871758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_5",2.14976809747361e-06,5.99661051917201e-05,0.000937760408734032,0.00876248643588541,0.0497608464201868,0.14962401123654,0.236292582623937,0.210842938582938,0.124421117123705,0.072371814484269,0.0448139879684453,0.026599675379482,0.0200846438088435,0.0120170602866395,0.00715207521442424,0.00772352161619099,0.00883444033953917,0.00622941687737868,0.00327038157919587,0.00279570079518668,0.00162777092378927,0.00114266789346983,0.00149700284854832,0.000993121792378996,0.000616380477201433,0.00119584703241241,0.00033063197738996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_6",1.71550194544911e-06,0.000134255772699367,0.00185101249890502,0.0134519576410412,0.0568900231876962,0.141951137326127,0.208718986515163,0.188133395563079,0.122726523040407,0.0773726733380586,0.0499352477277187,0.0344725199818107,0.0265234059982993,0.0158924801306348,0.0108852999700858,0.0114563454317303,0.0111376226775932,0.0081938571733201,0.00510416629969911,0.00362813378789051,0.00285947333978206,0.00225692824626359,0.00164400057503001,0.00110024332262513,0.00123983759359083,0.00166133032099073,0.000699246499515904,7.81805382971524e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_7",4.35954685570922e-05,0.00053763502439784,0.00393589819758467,0.0185411620083839,0.0583972918267497,0.121362617062298,0.167569164355322,0.161946022436696,0.124223218884085,0.0871871570515049,0.0600499145966207,0.0430301603174077,0.0326657990960511,0.02483285731762,0.0201223383349396,0.0176377936496112,0.014990657937364,0.0113170423995125,0.00778225173194185,0.00533304852415873,0.00419657653315034,0.00389678905057943,0.00314363429285689,0.00208681150499759,0.00184813578924674,0.00187092376686765,0.0011021764997195,0.000309228317279853,4.00980244949972e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_8",0.000340122669082805,0.00192114162812206,0.00797205270078574,0.024533200974461,0.0566722661782506,0.0982664285094334,0.129328425775067,0.13445262847665,0.1182492892216,0.0944032245389548,0.072263601951221,0.0549682072803684,0.0421457761377079,0.0327178848886593,0.02622421670663,0.0219906106747191,0.0186168196302174,0.0152735735246314,0.0122383975131652,0.00968006461089103,0.00745184923008596,0.00556927877142608,0.00401938707037238,0.00298963741025357,0.00256974123016737,0.00230375107430784,0.00166357802052305,0.000835720897619374,0.000278459330745629,6.06633738814525e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_9",0.00136337251028193,0.00444239586562677,0.0118988892301281,0.0264228029165887,0.0487354519167457,0.0748543696790608,0.0965516610212593,0.106820373802708,0.10481568082803,0.0947278886549132,0.081370989807351,0.0677728960799756,0.0551778118362512,0.0441248839895482,0.0350882917671965,0.0282825962132738,0.0233609219520242,0.0196465652533486,0.0165378895492208,0.0136764336790169,0.0109658930630904,0.00850315616065592,0.00644441126356667,0.00488455320891402,0.00376742493961491,0.00289911318970183,0.00211104978581139,0.00141576039936916,0.000935145615220732,0.000694801800760436,0.000582078542239274,0.000476051817204089,0.000335665667952363,0.000190524956936406,8.5017972819765e-05,2.93460281478835e-05,7.83903544642514e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_10",0.00163993063602823,0.00461095024719695,0.0110271552287415,0.0224511768764159,0.039066201540993,0.0585105464441412,0.0763100110393305,0.0881920376258182,0.0923911540904602,0.0899243818839131,0.083082000937451,0.0739446944928192,0.0639253143530156,0.054029355831144,0.045042717811992,0.0374208218964624,0.0311900044919299,0.0260867968579451,0.0217856570316289,0.0180276744895478,0.0146605576243454,0.0116465382647542,0.00902762660118779,0.00685704432166037,0.00514039888440236,0.00382506534145069,0.00283436978957396,0.0021053283741453,0.00158588213949536,0.00121391011547728,0.000921188206783188,0.000662576368410133,0.000431582943529351,0.000245676937837375,0.000119146095600909,4.82559464183376e-05,1.62682379531697e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_11",0.00189400162379611,0.00469665895095622,0.0101499771804115,0.0192196748868069,0.0320421708797718,0.0473353438940082,0.0625623521149595,0.074893282925865,0.0823866939295078,0.084501700394907,0.0820131393314222,0.0762363955110277,0.0685800433637299,0.0602165111465952,0.0519353291346568,0.044134521440732,0.0369573624490057,0.0304879821910325,0.0248287762025129,0.0200773118258782,0.0162444323748776,0.0132535301948097,0.0109706422994276,0.00921057493791462,0.00776462044748784,0.00645731866284369,0.00521738965444099,0.00407972307270152,0.00310645990545597,0.00231484453912541,0.00167403649355522,0.00114721563303937,0.000724143377033676,0.00041093465880521,0.000205693338394719,8.98951206635216e-05,3.43496752215367e-05,1.36263504550055e-05,1.21811636877435e-05,2.62318140780426e-05,5.99381661925102e-05,0.000117821959291049,0.000194974128809254,0.000271222621340515,0.000317171011283002,0.000311770387100455,0.000257444144290194,0.000178745376734326,0.000104294279500317,5.11551243409249e-05,2.10774160140769e-05,7.3122935010559e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
