"BMI_9","BMI_10","BMI_11","BMI_12","BMI_13","BMI_14","BMI_15","BMI_16","BMI_17","BMI_18","BMI_19","BMI_20","BMI_21","BMI_22","BMI_23","BMI_24","BMI_25","BMI_26","BMI_27","BMI_28","BMI_29","BMI_30","BMI_31","BMI_32","BMI_33","BMI_34","BMI_35","BMI_36","BMI_37","BMI_38","BMI_39","BMI_40","BMI_41","BMI_42","BMI_43","BMI_44","BMI_45","BMI_46","BMI_47","BMI_48","BMI_49","BMI_50","BMI_51","BMI_52","BMI_53","BMI_54","BMI_55","BMI_56","BMI_57","BMI_58","BMI_59","BMI_60","BMI_61","BMI_62","BMI_63","BMI_64","BMI_65","BMI_66","BMI_67","BMI_68","BMI_69","BMI_70","BMI_71","BMI_72","BMI_73"
"Age_2",6.93395292679579e-05,0.00104609912682752,0.00626819321247726,0.0223470377275895,0.0718167449757632,0.174209177320083,0.257178503221002,0.221126112272746,0.122625339599735,0.0599612691765346,0.0310177148512096,0.0131639423676081,0.00718984557410404,0.00456179805789745,0.00291835262770867,0.00187223023116566,0.000928974658836791,0.00048824973564523,0.000511636010941558,0.000487062099851793,0.000198357742615126,1.4019880390884e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_3",5.76150369886338e-05,0.00089865867736398,0.00541575459276203,0.0212575337597118,0.0760019121570599,0.180756561175176,0.252063865549392,0.214338065138364,0.122585368136342,0.0585854692381597,0.0288391565798948,0.0127370696048971,0.00718765269012895,0.00432459718562672,0.00460717062342348,0.00452253011294867,0.0023872278979879,0.00115420352297096,0.000722279660690497,0.000405026838079986,0.000153641411123799,8.72860949875891e-06,1.4566036069268e-07,1.12290529108793e-05,0.000241704622075219,0.000580938968942673,0.000155893497117924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_4",4.01843206164609e-05,0.000713834522221142,0.0045918766645593,0.01906279705532,0.0730890348986903,0.180066421425289,0.253134880700734,0.212185228508994,0.12135706693369,0.0581935018440276,0.0293491320652059,0.0147247791030705,0.0094597028980694,0.0055251366514741,0.00439682383624771,0.00412132302268162,0.00318853896026179,0.00211340693737343,0.00120675264367627,0.00105607464076625,0.000553857991066429,0.000118512680452329,0.000401473201279349,0.000412630234112895,0.000275043616538278,0.000513544854076575,0.000148439789505684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_5",2.57972171696833e-05,0.000536269979807789,0.00377233880213669,0.0166919906952839,0.0688041591199689,0.177358065374518,0.252616848966277,0.204187001427968,0.115486670254001,0.0626381091483934,0.037125655435709,0.0204026572777149,0.0122466605481334,0.00651268769994666,0.00472060915317278,0.0046601721837897,0.00383167744236718,0.00266170354048993,0.00154080505835807,0.0012691203852924,0.000664913392290328,0.000444370847460489,0.000582167774435458,0.00038621403036961,0.000239703518911669,0.000465051623715936,0.000128579102318318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_6",2.05860233453893e-05,0.00038908452369996,0.00310118152685416,0.0183248702504263,0.0736584659128482,0.172304061430533,0.240727505880604,0.19646618453268,0.112938608752904,0.0600009084554146,0.0366692518719781,0.0247350340554916,0.0187537489767232,0.0111054997349395,0.00837145649768173,0.00636888588049577,0.00456414394961228,0.00322855952409587,0.00216633159428668,0.00158597496449516,0.00114419067898996,0.000877694317991396,0.000639333556956113,0.000427872403243106,0.000482159064174211,0.000646072902607506,0.000271929194256185,3.04035426711148e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_7",2.7719824850164e-05,0.00045006911568465,0.00358399868546109,0.0184141420802603,0.0673484392450345,0.151435508687236,0.210951807374319,0.184861035836432,0.12132201804753,0.0720463706747858,0.0434678424381589,0.0305175813584131,0.0240925054705522,0.0179346218756854,0.0149794521575245,0.0115678692209913,0.00807024219599243,0.00521336412403978,0.00327805428202724,0.00224012861014648,0.00166659495250525,0.00154448197289787,0.0014710561126215,0.00129011808105773,0.000915617435624123,0.000744886812921614,0.00042862419433536,0.000120255456719943,1.55936761924989e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_8",0.000161954368052899,0.00112146577742087,0.00556775286317979,0.0213428968703271,0.0633681527298927,0.129030189670804,0.172901918482531,0.160711808566637,0.119809676761604,0.0825002783086204,0.0586577574137823,0.0449376286226162,0.035450693904073,0.0271486246403377,0.019582693517545,0.0138206134898906,0.00980282314523059,0.0075884920489474,0.00743795999647798,0.0063989302326133,0.00375722383285344,0.00230016811639656,0.00180770147223599,0.00155765525041776,0.00120239378689538,0.000928715499539582,0.000646947007981186,0.000325002571296423,0.000108289739734411,2.35913120650093e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_9",0.000647517206393027,0.00247527808885482,0.0085408473971421,0.0253030357529921,0.0593610384601106,0.104647922360345,0.13732980835222,0.138448483917139,0.115803220688145,0.0897110396106927,0.0705749742689467,0.0571508195605798,0.045415489635013,0.0344037375596334,0.0251875558856024,0.0183425219124998,0.013771521700608,0.0112825789223015,0.00997912640200987,0.00838418405009699,0.00616185507518079,0.00417581353903783,0.00293407313142467,0.00221083289130221,0.00166683663837907,0.00121740730450714,0.000904705917201449,0.000802616554307326,0.000903201257279966,0.000928347447639605,0.000680403973097666,0.000362153184022059,0.000169434913436494,7.40930388086023e-05,3.30625449854642e-05,1.14123442797325e-05,3.04851378472089e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_10",0.00123054539151691,0.00411004088935569,0.011472113358641,0.0264475922526476,0.0500584707348418,0.0778276484246564,0.100345677123043,0.10973014098972,0.105722553032995,0.0942866566185719,0.081275857757251,0.0689327562689645,0.0571617721698008,0.0458553746832784,0.0355782418834335,0.0270814164927803,0.0208103475865091,0.0166474901910287,0.0138888934426671,0.0116715558753339,0.00955359491126951,0.00757357572964844,0.00585453125622256,0.00440642262884311,0.00322115657945432,0.00231708474177921,0.00169848104518552,0.00133752756789138,0.0011474769765255,0.000988743073448665,0.000767222938272234,0.00050498048627913,0.000279845634818648,0.000133314684688655,5.58038402705856e-05,1.87662013849091e-05,6.32653698178821e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_11",0.00188223215468229,0.00517191601511758,0.0121487322504733,0.0244012049017527,0.0419788446621718,0.0622053141702734,0.0802856696585982,0.0918533716675337,0.0953675821974636,0.092168127254593,0.0847203342640272,0.0749665247210224,0.0641673237063681,0.0533118491491587,0.0432753092700828,0.0346570067847238,0.0276706866343202,0.0221985857822699,0.0179240524259174,0.0145025213733253,0.0116795132365764,0.0093322058890804,0.00741863098240364,0.00590176556173948,0.00471922837452086,0.00378946219001612,0.00304232732250156,0.00243512684879427,0.00193346975737508,0.00149613043690352,0.00109293975786506,0.000728414988982122,0.000432377683581931,0.000226014442202481,0.000103650869747515,4.18186481187388e-05,1.33582070305976e-05,5.29913628805768e-06,4.73711921190023e-06,1.02012610303499e-05,2.33092868526428e-05,4.58196508354078e-05,7.58232723147101e-05,0.000105475463854645,0.000123344282165612,0.000121244039427955,0.000100117167223964,6.95120909522381e-05,4.05588864723453e-05,1.98936594659152e-05,8.19677289436324e-06,2.84366969485507e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
