"BMI_9","BMI_10","BMI_11","BMI_12","BMI_13","BMI_14","BMI_15","BMI_16","BMI_17","BMI_18","BMI_19","BMI_20","BMI_21","BMI_22","BMI_23","BMI_24","BMI_25","BMI_26","BMI_27","BMI_28","BMI_29","BMI_30","BMI_31","BMI_32","BMI_33","BMI_34","BMI_35","BMI_36","BMI_37","BMI_38","BMI_39","BMI_40","BMI_41","BMI_42","BMI_43","BMI_44","BMI_45","BMI_46","BMI_47","BMI_48","BMI_49","BMI_50","BMI_51","BMI_52","BMI_53","BMI_54","BMI_55","BMI_56","BMI_57","BMI_58","BMI_59","BMI_60","BMI_61","BMI_62","BMI_63","BMI_64","BMI_65","BMI_66","BMI_67","BMI_68","BMI_69","BMI_70","BMI_71","BMI_72","BMI_73"
"Age_2",8.66744115849473e-05,0.00130317881218891,0.00763292113193094,0.0258749324708962,0.0780796420495472,0.178764078473091,0.254607597377974,0.214842111923715,0.118924281559639,0.0595540222774698,0.0303913471414619,0.012190789708511,0.00672630448232479,0.00406922085956957,0.00248113553464247,0.00174753790632572,0.000844351889174504,0.000573955656533983,0.000626168939185025,0.00050384890496576,0.000164791235698527,1.11072535712922e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_3",7.20187962357922e-05,0.00111829248411758,0.00655651022968801,0.0241444737188086,0.0815852253419723,0.186545282491763,0.252305451012593,0.210347488444618,0.11909764429918,0.0570781418974482,0.0270305816944762,0.0108793193805785,0.00617263169801396,0.00392312166440045,0.00446998524319837,0.00417801816640642,0.00181572128502673,0.000899922804788782,0.000675316732925199,0.000408667522881285,0.000125533427504839,4.98777685643366e-06,8.32344918243889e-08,6.41660166335962e-06,0.000138116926900125,0.000331965125110099,8.90819983530992e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_4",5.02304007705761e-05,0.000886727020656709,0.00553340573790574,0.0215115736707087,0.0784163912237281,0.186702685692064,0.255229760823682,0.210083467633805,0.119653549260381,0.0568637494275678,0.027109712103318,0.0118558190538543,0.00722142087312788,0.00437090503933298,0.00409532425862999,0.00373347423239439,0.00218474275488694,0.00141105974695784,0.00091540542072403,0.000755928472404762,0.000346298938261967,6.77215316870453e-05,0.000229413257873914,0.000235788705207368,0.000157167780879016,0.000293454202329472,8.48227368603908e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_5",3.22465214621041e-05,0.000666171036521263,0.00454540563670105,0.0188545827660289,0.0739977898562731,0.18492189832124,0.257068921605096,0.202371745840249,0.1130500029259,0.0599834622386091,0.0350288374722354,0.0187125614317784,0.0101090287497579,0.00501149517630314,0.00405748204555874,0.00382471324768026,0.00246728756132028,0.00168869081224754,0.00106910237085686,0.000852780273503049,0.000402315883699707,0.000253926198548851,0.000332667299677404,0.000220693731639777,0.000136973439378096,0.000265743784980535,7.34737727533245e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_6",2.57325291817366e-05,0.000458583273972849,0.00344213671629484,0.0196538464166223,0.0782316775651624,0.180582131640825,0.249457102071179,0.198738763342572,0.110269177583585,0.0552631543965117,0.0330512530022307,0.0220793560755864,0.0166347516072025,0.00979995962702263,0.00768586282338971,0.00498139691197726,0.0027713770237993,0.0018743874379438,0.00136510394735602,0.00102902255811461,0.000676386316955751,0.000501539610280798,0.000365333461117779,0.000244498516138918,0.000275519465242406,0.000369184515775718,0.000155388111003534,1.73734529549228e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_7",2.33901038391835e-05,0.000426187504217416,0.00348802609124556,0.0183795002816811,0.0697896612682031,0.159637206403128,0.222783437288591,0.191110584945451,0.120530781455742,0.0679170652993168,0.0389454591222148,0.0271050598241418,0.0217543344817798,0.016053284936976,0.0135768468364113,0.0099124352859132,0.00618285608470926,0.0035487245943654,0.00204963679568689,0.00139660499723405,0.000976599975965682,0.000902943678984714,0.00101489842710276,0.00107283805634686,0.000661294248272498,0.000437785825481784,0.000244928111048777,6.87174038399673e-05,8.91067210999938e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_8",0.000113363013226561,0.000903372363593275,0.00491203472565089,0.0204728139328361,0.0651943036076132,0.137420306351178,0.18478559831184,0.167873403136634,0.120235236999787,0.079254020245802,0.0549470725399354,0.042202016261411,0.0336247623858089,0.0256297354817046,0.0177713690114309,0.0115924324394828,0.00739900592205236,0.00549256073739722,0.0061287497646542,0.00550407540217392,0.0027495987245173,0.0014085924832067,0.00120451449092606,0.00116711466137163,0.000829480847821204,0.000553705797330057,0.000369684004560678,0.000185715755026528,6.18798512768065e-05,1.34807497514339e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_9",0.000452283941696054,0.00193879142246247,0.00762501780632772,0.0249976447083749,0.0622589256992101,0.112773436727968,0.148451121260664,0.147074332130166,0.118799822468176,0.088342808053178,0.0676306063948365,0.0542538896007446,0.0427530381255844,0.0317525158060203,0.0224873551906222,0.0156315925577433,0.011156230722949,0.00900149174110676,0.00819037281640689,0.00694084324220974,0.00485166289665998,0.00299562918768744,0.00197670818629504,0.00148163644104445,0.0010939489198602,0.000758760244908582,0.000575703043944193,0.0006353955056541,0.000894489159659757,0.000992041714970288,0.000707219999695409,0.00033108992042696,0.000124099253113985,4.23388793192013e-05,1.88928828488367e-05,6.52133958841855e-06,1.74200787698337e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_10",0.00111889487028655,0.00397342924630808,0.0115934655758863,0.0275375237188927,0.0530563623331642,0.0830959489647969,0.106900858782237,0.115604169179875,0.109358389108231,0.0954763679098425,0.0807832732535601,0.067565864026095,0.0553171697561968,0.0436261070974969,0.0329970211756448,0.0242615786554124,0.0179795320668488,0.0140731338273243,0.0117352306456776,0.00993806898054835,0.00816078689861244,0.0064627677655287,0.00498914161668658,0.00373807125807477,0.00269772685992304,0.00190581730550517,0.00138869320580685,0.00112812734800395,0.00102791193207918,0.000927333880168133,0.000725232410496519,0.000461999791152493,0.000238462732443002,0.000102670433829913,3.8528679725952e-05,1.07235436485195e-05,3.61516398959326e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_11",0.00187902229946943,0.00530153157807067,0.0126938472695811,0.0258143494512834,0.0446888466028264,0.0662607606092549,0.0851193017159542,0.0964788504152615,0.0989078244523606,0.0942589709435983,0.0854586601547376,0.0746201963237482,0.0629638547089058,0.0514287595134942,0.0409134856706535,0.0320722300603579,0.0251379568666787,0.0199378413071528,0.0160409459413913,0.0129821239771746,0.010434535289767,0.00826275380569967,0.0064499006232153,0.0049993630046008,0.00388866690007531,0.00306186497015405,0.00244912850469989,0.00198660060591048,0.00161356335335301,0.00127284477266119,0.000934458829949567,0.000614196631511963,0.000352805221731455,0.000175581655856283,7.5821105571005e-05,2.87068828792526e-05,7.63326116034149e-06,3.0280778788901e-06,2.70692526394299e-06,5.8292920173428e-06,1.33195924872245e-05,2.6182657620233e-05,4.33275841798343e-05,6.02716936312255e-05,7.04824469517783e-05,6.92823082445455e-05,5.72098098422652e-05,3.97211948298503e-05,2.31765065556259e-05,1.13678054090944e-05,4.68387022535042e-06,1.62495411134576e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
