"BMI_9","BMI_10","BMI_11","BMI_12","BMI_13","BMI_14","BMI_15","BMI_16","BMI_17","BMI_18","BMI_19","BMI_20","BMI_21","BMI_22","BMI_23","BMI_24","BMI_25","BMI_26","BMI_27","BMI_28","BMI_29","BMI_30","BMI_31","BMI_32","BMI_33","BMI_34","BMI_35","BMI_36","BMI_37","BMI_38","BMI_39","BMI_40","BMI_41","BMI_42","BMI_43","BMI_44","BMI_45","BMI_46","BMI_47","BMI_48","BMI_49","BMI_50","BMI_51","BMI_52","BMI_53","BMI_54","BMI_55","BMI_56","BMI_57","BMI_58","BMI_59","BMI_60","BMI_61","BMI_62","BMI_63","BMI_64","BMI_65","BMI_66","BMI_67","BMI_68","BMI_69","BMI_70","BMI_71","BMI_72","BMI_73"
"Age_2",0,0.000395682365032133,0.00345723483374681,0.0180907839727695,0.0587225065504417,0.123532901024839,0.178285016119451,0.187366215065005,0.152742958723327,0.104255911020679,0.0644475884334926,0.0405733252339016,0.0279659418387145,0.0176604185493079,0.0088845577437955,0.00421417468117006,0.0022886697203292,0.00145913466708432,0.00120197994641893,0.000840297401725633,0.000484112233511881,0.000620182606403089,0.000995962224900706,0.000927064848363411,0.000454802359985002,0.000116859245432719,1.57185901717313e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_3",0,0.000436887319678232,0.00359648214159474,0.0181791315101502,0.0581508084711916,0.122058067989528,0.175952422037823,0.183760066160737,0.1485692628571,0.101883449002714,0.0658988101358434,0.0438197356941573,0.0297637408033902,0.0181519432979995,0.00933350487069909,0.00493050266707975,0.00360537515277175,0.00350080769818233,0.00312449255780158,0.00185140880875624,0.000770933431650053,0.000588086868441584,0.000795712124365278,0.000742270989771833,0.000396063006869849,0.000119595906097048,2.04384956063818e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_4",0,0.000678088876940003,0.00455368997420856,0.0199795282548075,0.058218027940895,0.115506721534749,0.162490885163675,0.171412181060252,0.144878017131336,0.10461941071223,0.0689627287877786,0.0459471962072959,0.0327065000566282,0.0228317668200847,0.0149434146809119,0.00966345551702586,0.0064070019617205,0.00446896170362466,0.00335578930091067,0.00259071418327366,0.00196787086243725,0.00147902069711597,0.00112093510736246,0.000752549955962561,0.000352191098289712,9.74817628292767e-05,1.58706476547685e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_5",7.05155106876614e-05,0.000874719408565759,0.00517781066045501,0.0205804120573931,0.0557050113634195,0.105550685598752,0.146086821962547,0.155827323352803,0.13601750549662,0.102986763036951,0.0713459937225416,0.0490065618461685,0.0361831591197391,0.0282385249833197,0.0225255812478789,0.0180354625894119,0.0132455241537874,0.00817281457350549,0.00450247383649157,0.00290919252623474,0.00288373645943687,0.00370874372297796,0.00425823022900663,0.00350247163837103,0.00187155759123447,0.000619695796058785,0.00011270751564156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_6",0.000873279035139695,0.00343748272536828,0.0108503238372354,0.0273030140838361,0.0547704943226859,0.0883575693352734,0.116555683836604,0.12861963231578,0.121865135549782,0.102013876302029,0.0782511909113626,0.0580926457850533,0.0444228699133143,0.0359382696721412,0.030003724944819,0.0246707166926697,0.0191522322875944,0.0138374227488839,0.00964790002598565,0.00702695608758942,0.00576852907309408,0.00532635960314235,0.00493036010212143,0.00396866212746727,0.00253087838201997,0.00121978174986798,0.00043430999424315,0.000112626490580359,1.80720643162033e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_7",0.00381597596926045,0.00895544483083725,0.0183416527831822,0.0328555818219422,0.0516670641383708,0.0717732512810012,0.0887705633780472,0.0986954502284366,0.0997449010722817,0.092939247948338,0.081310115793024,0.0683345414440561,0.0564771555367463,0.0466079648872561,0.0383861003083807,0.0311144762752833,0.0244425992274927,0.0185472864280856,0.0138464392254303,0.0105759144424154,0.00856020957869767,0.00731358706486331,0.0063139493631106,0.00524300072872885,0.00406280677325566,0.00292056382989581,0.00199011418236937,0.00136159062573254,0.00101608262573977,0.000861429052804146,0.000789462804515194,0.000717559785452795,0.000605669274038008,0.000456379564924722,0.00029950272401146,0.00016837756068947,8.01369922419666e-05,2.81885406280687e-05,9.66190843241917e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_8",0.00603485378218843,0.0108993779846764,0.0183670445880354,0.0286755606534137,0.0412931589378658,0.0547669719899468,0.0670058985854654,0.0759518318919397,0.0803048636650659,0.0799206468706349,0.0757104658162737,0.0691294476399168,0.0615622746181212,0.0539081799211047,0.0465333708267807,0.0395184841713622,0.0329577072990259,0.0270868117494366,0.022191237567034,0.0184122435340039,0.015649122430475,0.0136041408621261,0.0119260958339925,0.0103500422689756,0.00876463317212627,0.00719227647979237,0.00572015525904586,0.00443368770118688,0.00337947260799148,0.00255716305628358,0.00192971974002155,0.00144418361802041,0.0010543763340159,0.000734178282514635,0.000476721554101166,0.000283424674415994,0.000152366389064113,7.35604630782343e-05,3.18437435435292e-05,1.24034369365346e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_9",0.00633465558781252,0.0108497647018009,0.0172833595183351,0.025630300080304,0.0354385493394087,0.0457849629781213,0.0554614828717066,0.0632753412102075,0.0683757053103928,0.0704769575172981,0.0698341203536685,0.0670480075797033,0.0627966090522493,0.0576269245935385,0.0518957297509975,0.0458469320037967,0.0397235008059274,0.0338206905087741,0.0284520628067697,0.0238609344570563,0.0201357508159768,0.0171965264648172,0.0148464495646939,0.0128567752263023,0.0110462875835879,0.00932417395961992,0.00768604436058998,0.0061819895985504,0.00487154930592448,0.00379050994379736,0.00293779347226864,0.00228182041523496,0.00177763575886285,0.00138434833157547,0.00107222270253809,0.000822186330854753,0.000621612965861521,0.000460694069148803,0.000331596852615889,0.000228931557426117,0.000149491927578831,8.62947564980233e-05,4.94703849001123e-05,2.58157588316126e-05,1.22126197698248e-05,5.22424430546887e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_10",0.00497153670234411,0.00851424077893907,0.0135897383333791,0.0202599820972307,0.0282900803887817,0.037118668366874,0.0459360684500168,0.0538580064667722,0.060129424245342,0.0642975667458133,0.0662512151813098,0.0661272426483283,0.0642244495241388,0.0608526125508198,0.0563130952265078,0.0509270421695202,0.0450743271334379,0.039180329322611,0.0336475146327096,0.0287628048089568,0.0246332755096071,0.0211978311854309,0.018292061951293,0.0157389892023825,0.0134185651616316,0.0112878074138506,0.00936343711418808,0.00768367636712322,0.00627170722827536,0.00511759676703401,0.00418471707000691,0.00342172352877821,0.0027811377405853,0.00222961313232708,0.00174986170056179,0.00133622536696755,0.0009885123806282,0.00070626883100953,0.000486351983126014,0.000321871173150572,0.000204203306229671,0.000123666317334412,7.10787326691409e-05,3.34584329261478e-05,1.77679925353271e-05,8.71250631280872e-06,3.93613020239042e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_11",0.00435412451079023,0.00713410945127758,0.0110684280499015,0.0162774621024611,0.0227170732144254,0.0301286386495745,0.0380378009711688,0.04581411639667,0.0527819860703584,0.0583491281807888,0.0621093213441967,0.0638623821125248,0.0636264037618796,0.061587575265545,0.0580564883732216,0.0534462808655689,0.0482219394903631,0.042837846842165,0.0376699624821993,0.0329631553540882,0.0288088314653482,0.0251779541661722,0.0219688512644229,0.0190727960535782,0.0164180326864334,0.0139828902271372,0.0117828992918382,0.00984789650553299,0.00819084816711598,0.00679931859455465,0.00563861744663556,0.0046636533115263,0.00383149331150748,0.00311217171359691,0.00248915145292299,0.00195414372734793,0.00150333138247847,0.00113271980857827,0.000835087632866392,0.000601169184190754,0.000421194300605406,0.000285665403925917,0.000186243006708107,0.000111492922804651,6.70134730159567e-05,3.78120075251723e-05,2.00001952496e-05,9.91078444524567e-06,4.58702276664196e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
