"BMI_9","BMI_10","BMI_11","BMI_12","BMI_13","BMI_14","BMI_15","BMI_16","BMI_17","BMI_18","BMI_19","BMI_20","BMI_21","BMI_22","BMI_23","BMI_24","BMI_25","BMI_26","BMI_27","BMI_28","BMI_29","BMI_30","BMI_31","BMI_32","BMI_33","BMI_34","BMI_35","BMI_36","BMI_37","BMI_38","BMI_39","BMI_40","BMI_41","BMI_42","BMI_43","BMI_44","BMI_45","BMI_46","BMI_47","BMI_48","BMI_49","BMI_50","BMI_51","BMI_52","BMI_53","BMI_54","BMI_55","BMI_56","BMI_57","BMI_58","BMI_59","BMI_60","BMI_61","BMI_62","BMI_63","BMI_64","BMI_65","BMI_66","BMI_67","BMI_68","BMI_69","BMI_70","BMI_71","BMI_72","BMI_73"
"Age_2",2.31131764226526e-05,0.000360553299197141,0.0026289187606008,0.0129393184121052,0.0551156861123393,0.162062774245394,0.264034252135743,0.237883446536829,0.132494827706658,0.0610472609073739,0.0326880287438704,0.0157590161252004,0.00842595515218207,0.00587533725343848,0.00408426487588519,0.00220474309740549,0.00115463537793622,0.000259700613275221,0.000206214868958978,0.000442297286214549,0.000287868427726054,2.17868852431287e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_3",1.92050123295446e-05,0.000312968526021053,0.00237373956095941,0.0135590272021203,0.0611130769972936,0.165319970997613,0.251419637647521,0.224979602988354,0.131885965035443,0.0626050088133902,0.033662022941011,0.01769107020308,0.00989437533576891,0.00539519857556345,0.00497299830402378,0.00544122863706136,0.00391124553255103,0.00183228543812343,0.000847514134731293,0.00039531834527652,0.00022859603410769,1.87041632116262e-05,3.12129344341458e-07,2.40622562375986e-05,0.000517938475875469,0.00124486921916287,0.000334057493824122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_4",1.33947735388203e-05,0.0002527878597263,0.00208113246896879,0.01253272608095,0.0588827513652561,0.162369716713888,0.247548533706208,0.217789924176164,0.125899780729179,0.0617395082879204,0.0353209186302406,0.0223753392343138,0.0154284549645801,0.00860308761718376,0.00520082270989497,0.00515558646344759,0.00586532884126138,0.00398633277848165,0.00198367857154892,0.00185646442306356,0.001107348798545,0.00025395574382642,0.000860299717027176,0.000884207644527631,0.00058937917829631,0.00110045325873552,0.000318085263226465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_5",8.59907238989442e-06,0.000189867161905193,0.00171082724329839,0.0109250785066304,0.054954477156491,0.157187844183261,0.240744655262757,0.209027682995219,0.121984449795604,0.0697171675744847,0.0427171700049717,0.0249095795335455,0.017947012010468,0.010515867762996,0.0064889481068102,0.00688806268008155,0.00747005045849226,0.00525640414913629,0.00279867889169465,0.00237936068339733,0.00136517341519865,0.00095222324455819,0.00124750237379027,0.000827601493649163,0.000513650397667861,0.000996539193677006,0.000275526647824967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_6",6.86200778179642e-06,0.000203754522972256,0.00219196768834569,0.0147809338072371,0.0614632348400104,0.15022920753642,0.217448582705738,0.19040597437297,0.120057091871088,0.0726349192791557,0.0463172488579712,0.0318168420019055,0.0244044086287785,0.0145869400227179,0.0101997062957938,0.0100688564632118,0.00934485575178023,0.00683968508716804,0.00430293865276845,0.00307118138150996,0.00239166897774785,0.00188077353855299,0.00137000047919167,0.000916869435520942,0.00103319799465902,0.00138444193415894,0.000582705416263253,6.51504485809604e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_7",3.92657475461118e-05,0.000513753412930607,0.00383992560336915,0.0185065202098048,0.0608385138499183,0.12956431477819,0.179400794269594,0.168195571545715,0.123431982292297,0.083057851676036,0.0555275312806766,0.0396176387831364,0.0303276281072787,0.0229515203789106,0.0187197330138264,0.015982359714533,0.0131032718260809,0.00965240286983813,0.0065538342456015,0.0044895249112463,0.00350658155661077,0.00325525075666627,0.00268747660733815,0.00186953148028672,0.00159381260189512,0.00156382277942782,0.000918480416432913,0.000257690264399878,3.34150204124977e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_8",0.000291531314256467,0.00170304821429446,0.00731633456325684,0.0236631180369699,0.0584984170559712,0.106656545189807,0.141212105604375,0.141614223046646,0.118674849459783,0.0911569664761364,0.0685529170773741,0.0522325949191633,0.0403198446194438,0.0311989957300261,0.0244128922005159,0.0197624296243113,0.0162130024070392,0.0131776422130812,0.0109291872813414,0.00878520978045165,0.00644422412174982,0.00467770313823621,0.00341620008906246,0.00259909682120744,0.0021968282910932,0.00192874137209831,0.00138631501710254,0.000696434081349479,0.000232049442288025,5.05528115678771e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_9",0.00116813924558496,0.00390590919923442,0.0109830596393138,0.0261174118719714,0.0516333391558452,0.0829798840466836,0.107672973929703,0.115446222015734,0.107812282608061,0.0933596570973985,0.0784266219332407,0.0648759661201404,0.0525153603268226,0.0414736622359351,0.0323880910722163,0.0255716668585173,0.0207456309743652,0.017365478072154,0.0147491359636178,0.0122330928711297,0.0096557008845696,0.00732297180930553,0.00548704631843703,0.00415535675865625,0.00319453722109604,0.00244046613010328,0.00178204691255413,0.00124853935071593,0.000926433517600523,0.000758496068091118,0.000608894568837017,0.00044498855360899,0.000290330007629854,0.000158770797447005,7.08483106831375e-05,2.44550234565696e-05,6.53252953868762e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_10",0.00152828011479787,0.00447433860414934,0.0111485074459868,0.0235411083426609,0.0420640931393154,0.0637788469842817,0.0828651926985247,0.0940660658159732,0.0960269901656968,0.0911140931751837,0.08258941643376,0.0725778022499497,0.0620807119394115,0.0518000882453624,0.0424614971042033,0.0346009840590946,0.0283591889722697,0.0235124404942406,0.0196319942346393,0.0162941875947622,0.0132677496116884,0.0105357303006344,0.00816223696165182,0.00618869295089202,0.00461696916487107,0.00341379790517665,0.00252458195019529,0.00189592815425787,0.00146631709504903,0.00115250092219675,0.000879197679007473,0.000619595673283496,0.000390200041153705,0.000215032686978633,0.000101870935056275,4.0213288681948e-05,1.35568649609747e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_11",0.00189079176858325,0.00482627451390932,0.0106950921995193,0.0206328194363376,0.0347521728204263,0.0513907903329896,0.0673959841723155,0.0795187616735928,0.0859269361844048,0.0865925440839123,0.0827514652221327,0.0758900671137535,0.0673765743662676,0.0583334215109307,0.0495735055352275,0.0415497447163661,0.0344246326813642,0.0282272377159154,0.0229456697179869,0.0185569144297274,0.0149994544280682,0.012184078111429,0.0100019119402392,0.00830817238077595,0.0069340589730423,0.00572972144298163,0.00462419083663933,0.00363119682981772,0.00278655350143391,0.00209155887488307,0.00151555556563972,0.00103299727556921,0.0006445709151832,0.000360501872459011,0.000177863574218209,7.67833554240354e-05,2.86247293512806e-05,1.13552920458379e-05,1.01509697397862e-05,2.18598450650355e-05,4.99484718270918e-05,9.8184966075874e-05,0.000162478440674379,0.000226018851117096,0.000264309176069169,0.000259808655917045,0.000214536786908495,0.000148954480611939,8.69118995835971e-05,4.26292702841041e-05,1.75645133450641e-05,6.09357791754658e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
