"BMI_9","BMI_10","BMI_11","BMI_12","BMI_13","BMI_14","BMI_15","BMI_16","BMI_17","BMI_18","BMI_19","BMI_20","BMI_21","BMI_22","BMI_23","BMI_24","BMI_25","BMI_26","BMI_27","BMI_28","BMI_29","BMI_30","BMI_31","BMI_32","BMI_33","BMI_34","BMI_35","BMI_36","BMI_37","BMI_38","BMI_39","BMI_40","BMI_41","BMI_42","BMI_43","BMI_44","BMI_45","BMI_46","BMI_47","BMI_48","BMI_49","BMI_50","BMI_51","BMI_52","BMI_53","BMI_54","BMI_55","BMI_56","BMI_57","BMI_58","BMI_59","BMI_60","BMI_61","BMI_62","BMI_63","BMI_64","BMI_65","BMI_66","BMI_67","BMI_68","BMI_69","BMI_70","BMI_71","BMI_72","BMI_73"
"Age_2",2.62767776553087e-05,0.000211034981710064,0.00154446016529368,0.00938162603088849,0.0395886061546177,0.106536221819084,0.193510576362982,0.233844620555668,0.184420998847208,0.104634762785683,0.0519663254550331,0.0257114204705265,0.0133548599172912,0.00778718298043177,0.00631000270188107,0.00603377068083817,0.00468442387330815,0.00247662355248721,0.000968106557837939,0.00111602609420174,0.00203277346184546,0.00185742816166536,0.0011163657843281,0.000595923168068833,0.00023423872214824,5.53439373169277e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_3",2.7768150555206e-05,0.000223924305040438,0.00179576158468139,0.0102447224535582,0.0400038568777273,0.102729445988177,0.180487730012092,0.217951759227834,0.180111341461284,0.111539906389756,0.0616025971111058,0.033069762193178,0.0180348920267441,0.0103294466143721,0.00680177218537532,0.00546706663870865,0.00436132148622719,0.00334328740024323,0.00263082288294031,0.00244881413346928,0.00265179743650641,0.00210939895409621,0.00119389239467203,0.0005779471508257,0.000211335784087797,4.962915674235e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_4",2.50407494369225e-05,0.000203093992425351,0.00165096448484789,0.00948178062382015,0.0375017777243781,0.0974572022420372,0.170724242897653,0.204250292585254,0.169800897707769,0.107781394373684,0.0629448926866576,0.0382203649757675,0.0247081548828366,0.0187919480044273,0.0161575363382359,0.0141621969438042,0.0100770291476791,0.00539793318342909,0.00281504586876952,0.00213464607899909,0.0022205265848505,0.00176821593717773,0.00101067092781624,0.000491104534796222,0.000180329466664265,4.27170567834989e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_5",5.31847332934467e-05,0.000368192464759047,0.00213736703107049,0.0104158030844443,0.0374300110356122,0.0928877634228071,0.158997567192654,0.189986763596749,0.162991822862459,0.109978757216559,0.0683576995700972,0.043297317118065,0.028849896648284,0.021985591275483,0.0187011310714785,0.0159169829794088,0.0121796828858431,0.00792485748256876,0.00487363084621968,0.00400809597435477,0.00400410872760171,0.00270851402639119,0.00119681745849634,0.000490626927093628,0.000190128680741837,5.64807386461871e-05,1.12049488182076e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_6",6.88001406615348e-05,0.000494246286523955,0.00276319849475806,0.0121749382186131,0.0392808846222815,0.0901585936295681,0.14763190528951,0.174928038252966,0.1551342384124,0.111290409111899,0.0722751898214579,0.0460702838913667,0.0305847499712292,0.0232602049237114,0.0199746806453105,0.0170245407673067,0.0131261250642109,0.00895188703147018,0.00608320346114323,0.00547748587778638,0.00544279624235845,0.00405645388874271,0.00239324984410817,0.00147371730705991,0.000962232069902475,0.0007843818489507,0.0011713916715763,0.00166245912927866,0.00134868068488221,0.000555144033474763,0.000113417667862034,1.31972194414534e-05,3.49962189480057e-05,0.00022599316398602,0.000717531782110066,0.0011069637140622,0.000829044917173923,0.000301506932634195,5.32377492735477e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_7",0.000462919658888637,0.00170059307554336,0.00583128930367301,0.0175262010952033,0.042999884095138,0.0827927512037921,0.12385513191673,0.145250880626261,0.137059535694898,0.108924791098036,0.0775809675794156,0.0529312568593203,0.0368563592519932,0.0275310399329024,0.0222715625676932,0.018762258905195,0.0156851534903955,0.0130092205959476,0.0111683157716121,0.0099823644237135,0.00861893953361486,0.00677751325943566,0.00525955834535725,0.00464812863510578,0.00443548843749689,0.00388376588951553,0.00306033208363564,0.00237185115606481,0.00174570158818458,0.00110750270899275,0.000716337133114571,0.00065834976787071,0.00071920875206768,0.000774135291375321,0.000884922777433949,0.000939200561303064,0.000724004628330289,0.000360309576995352,0.000111002727158562,2.1270000595077e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_8",0.00151872110125815,0.00374446444586567,0.00925028694937879,0.0214903890513794,0.043667187627684,0.0742820652684258,0.104331925635804,0.12160100042813,0.119864747512983,0.103350234475417,0.081328723064388,0.0609725241242798,0.0453255318131047,0.0347918749643671,0.0281861216925637,0.0235511932298801,0.0195417691909865,0.0160926746084095,0.0136612496439696,0.0121828461708948,0.0109217067808011,0.0092762916413134,0.00746448112561476,0.00604981834250641,0.00508438200411241,0.00422218427609288,0.0033572954954332,0.00263224183271249,0.00209838151397417,0.00174488967450135,0.00155504552586011,0.00141026194483635,0.00121223167469941,0.00103568887015524,0.000965970571312776,0.000903062898600528,0.000701889027214173,0.0004050919070094,0.000166451221343469,4.80583809763949e-05,9.0442917605285e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_9",0.00141815840053292,0.0037073320221163,0.00914370405130003,0.0203075204801662,0.0391400232869066,0.0641306608126171,0.089008547375353,0.105516930394348,0.108781518388648,0.10019634791617,0.0851742054962761,0.0690367981935964,0.054838473335818,0.0435867719493425,0.035072666166062,0.0284629063411423,0.0230216409945682,0.018632786776855,0.0154825296061704,0.0133836298869079,0.0117023509609047,0.00995093795275622,0.00822082293175192,0.0068904055179825,0.00604779791033727,0.00539791435092082,0.004637937906147,0.00374012219278213,0.00288097245011287,0.0022293326842675,0.00180877497260736,0.00152045614966962,0.00127712464518619,0.00108100329823668,0.00095142671055278,0.000844277856237362,0.000705842031912591,0.000557918684356653,0.000453913949752526,0.000387711642999926,0.00030831148048361,0.000203676924779084,0.000104681667305729,4.0991422830226e-05,1.21418302293845e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_10",0.00155008305359951,0.0041032137566303,0.00950693006982418,0.0192168810611327,0.0338325066584677,0.0520566832805102,0.0704368893082888,0.0846930751533335,0.0918334259482435,0.0914680426885562,0.0853684863855168,0.0760392012506465,0.0654972335524486,0.054960669378519,0.0450657628567546,0.0361737704861505,0.0285642980015143,0.0224675994441965,0.0179481563926792,0.0147987375979002,0.0125960931122882,0.0109287688676227,0.00955208953125668,0.00836822061061153,0.00731778124161877,0.00635270578657745,0.00548964087466414,0.00481610330606866,0.00439421661668111,0.00414954355857343,0.00389284696679061,0.00347097669582557,0.00289444956700124,0.00230415342792163,0.00182434741214964,0.00147387857703745,0.00120353778241185,0.000973815542711657,0.000774090972320364,0.000599476692096004,0.000440092389148353,0.000294008746593888,0.000172169489358745,8.61547193630932e-05,3.63502869130589e-05,1.28409014814418e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_11",0.00167366719389064,0.00386116918826936,0.00823872940160853,0.0158839801606114,0.0273486412515242,0.0419021059804393,0.0574230479351122,0.0711674688968057,0.0809619426802532,0.085818157456883,0.0857327256185032,0.0812163292339327,0.0731177109584078,0.0627219797535074,0.0515958402293158,0.0411791421839993,0.0323988518829954,0.0255835440338045,0.0205853558772614,0.0169762010661749,0.0142790241602732,0.0121425803891744,0.0104003285355468,0.00898774002002072,0.00784024454424014,0.00688947395000999,0.00612223087311384,0.00558242224307435,0.00528217627094368,0.0051229380301387,0.00494169422559239,0.00464297820270555,0.00425917509985109,0.00386096391594656,0.00344388410761466,0.00294583498473672,0.00235739792885527,0.00176358802936265,0.00126609699535665,0.000899719872078342,0.000633356460465183,0.000426619309880852,0.000263801617934955,0.000145906242555339,7.17444307511666e-05,3.16364045727826e-05,9.85217190407513e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
