"BMI_9","BMI_10","BMI_11","BMI_12","BMI_13","BMI_14","BMI_15","BMI_16","BMI_17","BMI_18","BMI_19","BMI_20","BMI_21","BMI_22","BMI_23","BMI_24","BMI_25","BMI_26","BMI_27","BMI_28","BMI_29","BMI_30","BMI_31","BMI_32","BMI_33","BMI_34","BMI_35","BMI_36","BMI_37","BMI_38","BMI_39","BMI_40","BMI_41","BMI_42","BMI_43","BMI_44","BMI_45","BMI_46","BMI_47","BMI_48","BMI_49","BMI_50","BMI_51","BMI_52","BMI_53","BMI_54","BMI_55","BMI_56","BMI_57","BMI_58","BMI_59","BMI_60","BMI_61","BMI_62","BMI_63","BMI_64","BMI_65","BMI_66","BMI_67","BMI_68","BMI_69","BMI_70","BMI_71","BMI_72","BMI_73"
"Age_2",7.77927811830415e-06,0.000234719287534996,0.000965709398867514,0.00416617419703168,0.0314133043387064,0.124900823156691,0.253029649393145,0.262788256188659,0.173524158366342,0.0752127509585599,0.0313911477368431,0.0230752254607167,0.00839447017678417,0.00150941612916049,0.00301052970466343,0.00373398562027921,0.00142113867149559,0.000118633475637364,0.000119096621961535,0.000274655158924462,0.000362364859534334,0.000318853046194215,2.71587741496084e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_3",5.78938686646132e-06,0.000205641226287885,0.00122876110572321,0.00695783250457712,0.0366275382041371,0.131530062916715,0.250957923184588,0.250240338134783,0.164317435726829,0.0724120061647335,0.0338477951634993,0.0256119194604119,0.0108660463308214,0.00377349818792983,0.0046364681570564,0.00408863198265383,0.00140415256016993,0.000324233013060732,0.000135781142013919,0.000233203649474602,0.000304436040817906,0.000269849742601219,2.06560142485774e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_4",6.27174810532359e-06,0.0001813211581652,0.0010933230406106,0.00659383578303817,0.0350176076724622,0.126600193062612,0.247365171036644,0.246538082509014,0.161749842502546,0.0744390142398234,0.0382349201276113,0.0315323181337708,0.012929606425208,0.00452425363737021,0.0047730251866365,0.00404928314668902,0.00142883081545871,0.000720146319090796,0.000875163521178645,0.000752414821300436,0.000340757304751098,0.000233430598428458,2.11872094854718e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_5",4.95916613026185e-06,0.000154210812109193,0.00105847720991251,0.007550696750935,0.0363869508178007,0.122367745187437,0.236634738933381,0.243136629093509,0.164015243688524,0.0793386272048301,0.0387024326223158,0.0305804907466271,0.0136011738222841,0.00449886613710775,0.00517097367121782,0.00546508759325945,0.00486354407657334,0.00248185168966425,0.00176828603415273,0.000941239501838404,0.000304270088595474,0.000206599962523938,1.70252946056843e-05,1.23956867218235e-07,3.23460041968938e-06,0.000110336712610693,0.00038451139467324,0.000228010925420252,2.3662304674117e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_6",5.28719878829207e-06,0.000144507001086795,0.00103634389283105,0.00727074176295091,0.0341804420177703,0.115641874363492,0.225736185097588,0.237789188643512,0.166479370914361,0.0877785587605205,0.0440706534383091,0.0294272199105513,0.0141729295942264,0.0072310339561905,0.00679444613054715,0.00559405700445939,0.00485425751848997,0.0031856760154832,0.00375216502185667,0.00228419697297268,0.000909406531500731,0.000494119589820489,9.79793980186777e-05,0.000245590401477501,0.000157015140969121,0.000110306741873649,0.000332090927218406,0.000201117834270826,2.32382188628505e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_7",0,0.000100012647830193,0.00102826337662478,0.00742403037761921,0.0344555592459387,0.112255808170653,0.211282644157413,0.230264301276976,0.16899769692626,0.0900635789036763,0.0474238470872483,0.0293603567937548,0.0160055214623842,0.010243608995904,0.0081413578229238,0.00671158896331287,0.00647525773365586,0.00517629658953655,0.00508814993064266,0.00327450384176691,0.00168110143758292,0.00103325177445941,0.000789626669637648,0.0011055218106772,0.000380881562026641,0.000211513298726725,0.000605997350653904,0.000371524638962894,4.81971531526384e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_8",1.91550961150369e-05,0.000213808889905025,0.0017222060250908,0.00986988017527058,0.0386983037644741,0.104962189999827,0.179534921374953,0.202778676031365,0.166950109985193,0.108339897602831,0.0619057601950947,0.0341909180017445,0.0197918284947748,0.0135423381111409,0.0108529952253778,0.00864146024643214,0.00753841964215083,0.0066615656494159,0.00579098557122914,0.00409844252345973,0.00279794477305014,0.00221857396679406,0.00187744610475698,0.00205888028547252,0.00139902716932447,0.000560628555767581,0.000477603086973651,0.000361327706408373,0.000209283699348361,0.000300449220444322,0.000469405816116672,0.000635081794536201,0.000426368159408692,9.83692901363644e-05,5.74776561724986e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_9",2.16342144752803e-05,0.000282719428877937,0.00222109223548198,0.0108527832134316,0.0368974311196901,0.0910826747999701,0.153106470032452,0.181531080022142,0.163982610037229,0.12071687444515,0.0768322502186366,0.0445033363057096,0.0266425178368253,0.0184441849688543,0.013931254827037,0.0109898877831353,0.01024668619875,0.00958749328744777,0.00720895789795316,0.00468816108020641,0.00311932887789776,0.00239906009218074,0.00225042243207611,0.00233782558454042,0.00166737085115695,0.000822543015823914,0.000545713876118034,0.000404248015395934,0.000294708130547601,0.000336487720507924,0.000483153054805757,0.00060664880383173,0.000422336543793172,0.000133041269264362,2.16074284896611e-05,2.08953603209492e-06,2.47723092555906e-07,1.55866670800292e-06,1.19693257661748e-05,4.86229340018391e-05,0.000104478372832904,0.000118677925791402,7.12951094414086e-05,2.26633095200508e-05,3.80144692840161e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_10",0.000165723972943083,0.00090179491883019,0.00387023585933024,0.0130420806019357,0.0352892928018509,0.0765716409791687,0.126250204833193,0.157936910837284,0.155668759976192,0.127967766399444,0.0914995911667948,0.0586966220657257,0.0374233376983535,0.0253376031190537,0.0179488133886458,0.0139841799051902,0.0124068383641007,0.0107431401625192,0.00807841127146808,0.00559383114823302,0.00393172261327362,0.00305304457746235,0.00281259257100147,0.00271534102443088,0.00203321689713788,0.0011383816376727,0.000674522472197699,0.000517170655578066,0.000453062499098465,0.000445124967450793,0.000510764488169487,0.000569107649827583,0.000433910108385373,0.000224763331239799,0.000134579836344226,0.000120013807629815,0.000118786676520825,0.000119749902026088,0.00012512104427162,0.00012976603794162,0.000126880590594771,0.000108350003935979,7.3505104521111e-05,3.70013446138431e-05,1.33401134754552e-05,3.40057494184922e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_11",0.000267356309709802,0.00121054949009921,0.00447888757135112,0.0132127960490842,0.0317634533971697,0.0626249266277163,0.100144827716891,0.129821817047641,0.138571628648718,0.12551718309546,0.100304676108542,0.074331367307418,0.0537282420929854,0.0385278414153263,0.0279291354907709,0.0211808257937934,0.0168481917666152,0.0133615084164341,0.0101092004681194,0.00775219442451635,0.0062200176859696,0.00481230027380114,0.00377602135695688,0.00320875389374314,0.00249769315380586,0.00160232153545666,0.00097238286798174,0.000680710208124877,0.000550652722519772,0.000503521861036292,0.000528617646599489,0.000546974326118735,0.000454729966036923,0.000312258466356073,0.000232923304184569,0.000205602779241885,0.00018223313197306,0.000157429360395285,0.000141538601906602,0.00013604465935977,0.000133682331340989,0.000126756806811253,0.000111673640018295,8.94850525008421e-05,6.34508530613127e-05,3.80958136160648e-05,1.84827075972566e-05,7.00482672650091e-06,2.03092839720591e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
