"BMI_9","BMI_10","BMI_11","BMI_12","BMI_13","BMI_14","BMI_15","BMI_16","BMI_17","BMI_18","BMI_19","BMI_20","BMI_21","BMI_22","BMI_23","BMI_24","BMI_25","BMI_26","BMI_27","BMI_28","BMI_29","BMI_30","BMI_31","BMI_32","BMI_33","BMI_34","BMI_35","BMI_36","BMI_37","BMI_38","BMI_39","BMI_40","BMI_41","BMI_42","BMI_43","BMI_44","BMI_45","BMI_46","BMI_47","BMI_48","BMI_49","BMI_50","BMI_51","BMI_52","BMI_53","BMI_54","BMI_55","BMI_56","BMI_57","BMI_58","BMI_59","BMI_60","BMI_61","BMI_62","BMI_63","BMI_64","BMI_65","BMI_66","BMI_67","BMI_68","BMI_69","BMI_70","BMI_71","BMI_72","BMI_73"
"Age_2",1.87690519679719e-05,0.000380724304404893,0.00142390291021637,0.00551366193057935,0.0321872470459593,0.123019208505386,0.239774509504908,0.266397830562873,0.175307505779693,0.0808469194170275,0.0350179637118033,0.0181989281058479,0.00838530217640527,0.0025148544938143,0.00285531008599008,0.00276273376236902,0.00154383058774945,0.000291688563065463,0.000716534679810935,0.00105351885231403,0.000954233798096124,0.000769296238436837,6.55259312815948e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_3",1.39680445032083e-05,0.00031741961988835,0.00122636882708693,0.0055482944324362,0.0338032855712641,0.122210820939866,0.237700054110809,0.26030386323891,0.170967384426525,0.0768346972862357,0.0331075938892199,0.0187566986967442,0.0124740058371217,0.007198891501426,0.00774895489035082,0.0049067282231959,0.00210992539160548,0.0011954078955414,0.00104378305805454,0.00102093816037962,0.000810013180403815,0.000651066045641035,4.98367327902186e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_4",1.51318366985585e-05,0.000285685998441436,0.00112708445460471,0.00563051948990698,0.0340713811455917,0.119763405307191,0.230753288739245,0.248895982937876,0.164546185824749,0.0793511510162901,0.0385882086413851,0.0258618339908817,0.016350349459131,0.0094254201091547,0.00852234546071818,0.0054987691834962,0.0026241741025007,0.00225057811166019,0.00271772850477951,0.00220172388686702,0.000900289878603273,0.000567643573532721,5.11183466951065e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_5",1.19649722507905e-05,0.000255237150427506,0.00102620853558743,0.00509891470652123,0.0309968352774992,0.111259959982203,0.222819921020341,0.246865372684382,0.167092911576182,0.0831804169768766,0.0393598513720435,0.0281802264454282,0.0187999522332655,0.0101890905779201,0.00895698132959255,0.00717536179389974,0.00456968634504683,0.00328652585253385,0.00469803724235831,0.0028326469136729,0.000959717366642917,0.000533868712481308,4.10769012708575e-05,2.99070536780503e-07,7.8041152982982e-06,0.00026620921137818,0.000927710031592579,0.000550121597839338,5.70900049280284e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_6",1.27564161241332e-05,0.000243799223770038,0.00110355625045953,0.00569606322967182,0.0301181468404347,0.104441731811464,0.207582165192923,0.23615979624327,0.167442646513596,0.0883034521711257,0.0426941845726113,0.0287401027592046,0.0220330248477151,0.0167381210246216,0.0130997026234868,0.00871570727305803,0.00583842646219984,0.00406457217074014,0.0056025800370746,0.00447879796072015,0.00259091575448681,0.00142411820717649,0.000289984186727548,0.000598142398677643,0.000378830181385817,0.000266136901028486,0.000801235252971391,0.000485236679510565,5.60668137643378e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_7",2.46839473881826e-05,0.000264570532035353,0.00149569585574314,0.00720242383342764,0.0328656159011508,0.101704801759163,0.189126369191466,0.210257376537626,0.154821642409395,0.0906396474391541,0.0527858999964284,0.0359613089511469,0.0275964003862219,0.0223168910261677,0.0167832200935225,0.011489039172239,0.00872755858652309,0.0080248842842677,0.0090613470151379,0.0070223420851287,0.004530345385041,0.00266779003361371,0.000639852370728077,0.00059419843307624,0.000411026026470086,0.000510317800102574,0.00146208884602212,0.000896376906704125,0.000116285194907953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_8",0.00016806756143164,0.000741116789228242,0.00301320296220303,0.0118742203510797,0.0394957078086976,0.0951236898712739,0.155797860825492,0.174927534032539,0.144178068116131,0.0989562436059659,0.0654941535237436,0.045378610387197,0.0339710378983775,0.0267144573607086,0.0204604986073786,0.015311386702833,0.0124194049161508,0.011727879289275,0.0112636174805467,0.00909192382613138,0.00722382410205418,0.00556288657362505,0.00304444607680737,0.00136030349597923,0.00069178682855211,0.000740178876030747,0.00112211984359808,0.000875066272994234,0.000505338953390119,0.00069814242962453,0.000837704176376015,0.000690204075691298,0.000406857675064368,0.000118591078847341,1.38676249813013e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_9",0.000298338883935125,0.00112911843161758,0.00428403896908105,0.0145248794254924,0.0397179992425866,0.0823110460605994,0.126421014278523,0.146212101287314,0.134240538001586,0.105935441200006,0.0779325487129347,0.057257516649269,0.0440094805337024,0.0348306638167281,0.0268263565256727,0.01996036254693,0.0156027365676641,0.013725296488593,0.0124508976920769,0.0104221605585589,0.00825348479456867,0.00625978684860663,0.00422864368152124,0.00259779766596875,0.00166154698953777,0.0014158969174958,0.00141093607031323,0.00113392287613463,0.000848244774732262,0.000871015313675471,0.000908747493798132,0.000734643749073083,0.000439235796556471,0.000174256070871209,3.94406205066316e-05,5.04142026791156e-06,5.97681112198377e-07,3.76059269232452e-06,2.88783732771203e-05,0.000117312475686977,0.00025207480429526,0.000286334043179257,0.000172013597382446,5.46797309055195e-05,9.17174497011182e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_10",0.000750849612623488,0.00254569022033204,0.00759678178856016,0.019237970639538,0.0404611753708737,0.0698200555160097,0.0989048685464535,0.116351127112544,0.116752873047897,0.103926849818743,0.0860576412995347,0.0691830206694224,0.0552574940055557,0.043718168933349,0.0338748366015493,0.0259672684394941,0.0205045962372479,0.0171899102483036,0.0148966640578741,0.0126448440881141,0.0102208334317319,0.00786137147858778,0.00578087090335789,0.0041028180096272,0.00290045872196638,0.00215803854480005,0.00172950608090463,0.0014512410057056,0.00126814424526778,0.00115171150284501,0.00101739141835474,0.000812076771578555,0.000583538974643935,0.000419706215911017,0.000354161268824569,0.000341084345592744,0.000332101739001932,0.000325687413255989,0.000328135509667789,0.000329335572666043,0.000314753327463344,0.000265330514972144,0.000178857497762164,8.97690191192955e-05,3.21856706074475e-05,8.20456176446161e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_11",0.000823096904820867,0.00258747338546208,0.00713817578865828,0.016849600413414,0.03358893528478,0.0563797170122576,0.0800410414157274,0.0973564433689599,0.103801901095753,0.100036383782772,0.0901327554066024,0.0781380274921662,0.0661897951207615,0.0548456846883403,0.0442414884262135,0.0348374647481094,0.0272488480757875,0.0216062299297648,0.0173795242636092,0.013909139824605,0.0109146308257369,0.00841831610048673,0.00643846319630739,0.0049176030371109,0.00380250197583871,0.00303685848921186,0.00250587652139514,0.00208618961485653,0.00172900154691038,0.00143039317271192,0.00116738080202928,0.000921090919656203,0.000720410820276539,0.000607346495123053,0.000569697434018063,0.000542876856314533,0.000485793303253081,0.000416849280869721,0.00036848460767028,0.000345706034667049,0.000332450515141533,0.000310729354028758,0.000271542102303122,0.000216685332683217,0.000153087772465389,9.19137090419342e-05,4.45931992822698e-05,1.69005343242562e-05,4.90001772024284e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
