"BMI_9","BMI_10","BMI_11","BMI_12","BMI_13","BMI_14","BMI_15","BMI_16","BMI_17","BMI_18","BMI_19","BMI_20","BMI_21","BMI_22","BMI_23","BMI_24","BMI_25","BMI_26","BMI_27","BMI_28","BMI_29","BMI_30","BMI_31","BMI_32","BMI_33","BMI_34","BMI_35","BMI_36","BMI_37","BMI_38","BMI_39","BMI_40","BMI_41","BMI_42","BMI_43","BMI_44","BMI_45","BMI_46","BMI_47","BMI_48","BMI_49","BMI_50","BMI_51","BMI_52","BMI_53","BMI_54","BMI_55","BMI_56","BMI_57","BMI_58","BMI_59","BMI_60","BMI_61","BMI_62","BMI_63","BMI_64","BMI_65","BMI_66","BMI_67","BMI_68","BMI_69","BMI_70","BMI_71","BMI_72","BMI_73"
"Age_2",1.55585562366083e-05,0.000347650027905293,0.00129010237092585,0.0048256360304184,0.0312077752430818,0.12367471782231,0.246779565576528,0.265342809712342,0.1731430640256,0.0784199126834899,0.0342557189218255,0.0206838401176695,0.00843231264571913,0.00203403833464404,0.00282678730934495,0.00296679194471366,0.00140540715257392,0.000144054603142874,0.00023819324392307,0.000549310317848924,0.000724729719068667,0.00063770609238843,5.43175482992167e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_3",1.15787737329226e-05,0.000293990469838349,0.00126381262699324,0.00592915091018048,0.0344272992232457,0.126620222843397,0.245552909452226,0.256840548983414,0.166498177087379,0.0740406416573875,0.0335983940254331,0.0218849419507246,0.0120123389298982,0.00593339547997413,0.00655629738633774,0.0044407439870905,0.00160049948955119,0.000567203544884958,0.000271562284027838,0.000466407298949204,0.000608872081635812,0.000539699485202437,4.13120284971549e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_4",1.25434962106472e-05,0.000263031919046025,0.00113020433035101,0.00579915520312132,0.0339365764926489,0.123373547818613,0.240831550629322,0.249328034926778,0.161362307328325,0.0756034500047252,0.038063238001702,0.0283510827074603,0.0148724000419071,0.00749645736663062,0.0071565760161424,0.00479101107445553,0.001809317728554,0.00137360800371927,0.00175032704235729,0.00150482964260087,0.000681514609502197,0.000466861196856916,4.23744189709436e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_5",9.91833226052371e-06,0.000227208509846247,0.00102864978613106,0.00578162436301433,0.0324684089622743,0.116334672528845,0.231836560084389,0.247645843050559,0.165112769235503,0.080555359739139,0.0385713408213304,0.0289835667682583,0.0160981009131953,0.00718598396410166,0.00693137914876624,0.0061299171940911,0.00446109524210992,0.00279757515808582,0.00340199671364335,0.00188247900367681,0.000608540177190948,0.000413199925047876,3.40505892113687e-05,2.4791373443647e-07,6.46920083937877e-06,0.000220673425221386,0.00076902278934648,0.000456021850840504,4.73246093482341e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_6",1.05743975765841e-05,0.000210005958041229,0.00103265689344987,0.00597850794562823,0.0310565586154832,0.109696567387494,0.218688034583584,0.240170090356756,0.167277968861534,0.0869641207222023,0.0422409575941641,0.0283664068010255,0.0180551885810493,0.0121967906603147,0.00998900259011024,0.00678506840903165,0.00492808513469103,0.00336816001972519,0.00462221092934104,0.00332146816207026,0.00171865889170398,0.000988239179640978,0.000195958796037355,0.000491180802955001,0.000314030281938243,0.000220613483747298,0.000664181854436811,0.000402235668541653,4.64764377257011e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_7",0,0.00011281030122405,0.000948903167649906,0.00631258916473622,0.0322538861880611,0.106703181122573,0.20232718325638,0.222804964623246,0.162004631511423,0.0895801726661889,0.0494068221419143,0.0323001934095373,0.0219719497394515,0.0165815011121543,0.0124664570255687,0.00871962413216863,0.00709623462090066,0.00633273429419926,0.0071713873093937,0.0052961835474277,0.00324646699920538,0.00196783203994094,0.000667631861047304,0.000828072595208113,0.000424122287407284,0.000423026597453449,0.00121199470130781,0.000743049277925788,9.63943063052768e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_8",2.93881392949165e-05,0.000269597930648302,0.00183807446756601,0.00993122872452903,0.0382777079971065,0.100169510083636,0.169055926901959,0.190268082618381,0.155445727193129,0.102623213793373,0.0628896765886786,0.0394841074543066,0.0269753921846652,0.0203208795050565,0.0156464996142326,0.0117794609158096,0.00976530328069127,0.00923054733984215,0.00881786678831215,0.00692948658733852,0.00538785291773366,0.00424756932695212,0.00259223669060139,0.00165093895521559,0.000987842291552053,0.000697435645611811,0.000926949317819039,0.00072214164761887,0.000418157112221638,0.000583343144626232,0.000745329122462039,0.000717563839062498,0.000444653749014613,0.000118812599717053,1.14955312344997e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_9",4.32684289505607e-05,0.000424051728203657,0.00273778810166076,0.0120868133281174,0.0380951566507183,0.087031217028256,0.140377480207305,0.164296372376614,0.148947341031535,0.112813972361114,0.076999983367035,0.050910416095977,0.0356628527399841,0.027002110761448,0.0205333315452118,0.0153515127929183,0.0126205546194909,0.0114588420117747,0.009913291096038,0.00778001769000355,0.0059334274397106,0.00453395884422213,0.00331465180396296,0.00241311364234034,0.00160584541654434,0.00113840895797084,0.00103814233276909,0.00080656211199166,0.000588079456600566,0.000643939508056354,0.000755787706035231,0.000713680253645134,0.000455480650511605,0.000166853210641636,3.48860024115024e-05,4.17907206418985e-06,4.95446185111812e-07,3.11733341600585e-06,2.39386515323497e-05,9.72458680036782e-05,0.000208956745665808,0.000237355851582805,0.000142590218882817,4.53266190401017e-05,7.60289385680322e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_10",0.000331447945886166,0.00151498654482097,0.00552131007326715,0.0161335648948529,0.0382010406335607,0.0734012181886842,0.112020202319188,0.135848764702343,0.134832131515724,0.115012167490674,0.0885709085483264,0.0644856095293243,0.0471895419168189,0.0352699062072498,0.0263722209529523,0.0201058799188306,0.0163614683269392,0.0139122344629983,0.0116487600933424,0.00943740596855705,0.00741863257594569,0.00573404424451014,0.00445842758473087,0.00346098551614227,0.00248686526020161,0.00168840874383278,0.00125052091043849,0.00102697936826508,0.000901726874028241,0.000843633447057166,0.000803162681841163,0.000709456891494504,0.0005150997281332,0.000327888046101295,0.000251567491990893,0.000240027615259629,0.000237573353041649,0.000239499804052175,0.00025024208854324,0.00025953207588324,0.000253761181189542,0.000216700007871958,0.000147010209042222,7.40026892276861e-05,2.66802269509104e-05,6.80114988369843e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_11",0.000452557589110598,0.00176738199368719,0.00569724786079865,0.0150580734048526,0.032885555962228,0.0596519304756998,0.0897530115164517,0.112594694834886,0.119903161517,0.111803837367516,0.0949513192874765,0.0766554060973902,0.060772196155898,0.0476011771313933,0.0368441349673357,0.0284552793744046,0.022218209262673,0.0175524678842096,0.0138511962282485,0.010956414833431,0.00865506515068071,0.00666912880161678,0.00511451925633463,0.00400073236252162,0.00305073875807883,0.00222794935368179,0.00166180160915768,0.00131424058218537,0.00108394576891952,0.000931543584574265,0.000829017967008092,0.000723511430102293,0.000587376495559543,0.000474663306539999,0.000428473222796413,0.000406221178142712,0.00036446626394612,0.00031485872079057,0.000283077203813204,0.000272089318719541,0.000267364662681978,0.000253513613622506,0.00022334728003659,0.000178970105001684,0.000126901706122625,7.61916272321297e-05,3.69654151945132e-05,1.40096534530018e-05,4.06185679441183e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
