"BMI_9","BMI_10","BMI_11","BMI_12","BMI_13","BMI_14","BMI_15","BMI_16","BMI_17","BMI_18","BMI_19","BMI_20","BMI_21","BMI_22","BMI_23","BMI_24","BMI_25","BMI_26","BMI_27","BMI_28","BMI_29","BMI_30","BMI_31","BMI_32","BMI_33","BMI_34","BMI_35","BMI_36","BMI_37","BMI_38","BMI_39","BMI_40","BMI_41","BMI_42","BMI_43","BMI_44","BMI_45","BMI_46","BMI_47","BMI_48","BMI_49","BMI_50","BMI_51","BMI_52","BMI_53","BMI_54","BMI_55","BMI_56","BMI_57","BMI_58","BMI_59","BMI_60","BMI_61","BMI_62","BMI_63","BMI_64","BMI_65","BMI_66","BMI_67","BMI_68","BMI_69","BMI_70","BMI_71","BMI_72","BMI_73"
"Age_2",0,0.000418378423306863,0.00281534360093782,0.0116195441101029,0.0442736633498022,0.122329759492666,0.204182711035131,0.219856065737235,0.170046210092165,0.107094429376145,0.0573216261874868,0.0262667108801057,0.0165189985105731,0.0106764986485948,0.00450062141111983,0.00164777807552717,0.000393786041304614,3.78750277958581e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_3",0,0.000390804830876264,0.00255039325338642,0.01078084140698,0.0420177574599087,0.118073813207118,0.201584395616843,0.22054817289378,0.171291926568662,0.105533850564937,0.0551864554748995,0.0262166776216548,0.0185411472133243,0.014382512066465,0.00764529537577788,0.00294105218191541,0.00070413702477915,0.000326937207954334,0.000630022961949761,0.000504895166856203,0.000136518043616368,1.23938583151224e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_4",2.7391487759243e-05,0.00038817536789782,0.00254752947111304,0.0114160060751135,0.0431614848912889,0.114510164507841,0.19194704666072,0.211501433945428,0.166921917919631,0.106231191793569,0.0590081604369234,0.03081570029137,0.0221029371395256,0.0172914886956665,0.0103517916804893,0.00538810682730398,0.00195175221729742,0.000566722228129264,0.000575565633309947,0.000452620000761399,0.000197757576974741,0.000469303542249283,0.00105311831780348,0.000854121538570706,0.000243976660182449,2.45350930809184e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_5",4.93433927847773e-05,0.000495030252657983,0.00290047503858972,0.0126319863064884,0.0431350237965293,0.104629019837237,0.172589808555446,0.196745703439774,0.161676241824035,0.106625620637103,0.0647729697827373,0.0397025631631429,0.0294563511485691,0.0223897425249073,0.0136903159473649,0.00809960265447207,0.00499220615164026,0.00257599774279804,0.00134055277246442,0.00159735070551784,0.00225494306109431,0.00231047726008714,0.00230104238410938,0.00191485846317936,0.00089757683107935,0.000203974711943828,2.12216142477643e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_6",9.43647076705519e-05,0.00070579908436768,0.00371157448502728,0.015070401227699,0.0460480071821178,0.100546776664408,0.155744817727362,0.175610792181301,0.151270805185504,0.109032033432599,0.0726533272077585,0.0474485433827036,0.0333808137245311,0.0244026824295497,0.0167360403715604,0.0122459727069203,0.00985905300425609,0.00774716433908609,0.00534856937065972,0.00325261745993221,0.00233310771817328,0.00207608200913506,0.0019722591560974,0.00159441573129064,0.000830751721147949,0.000244479016312159,3.87487728288172e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_7",0.000456269831009582,0.00211832715926854,0.00780587714870451,0.0226734355024474,0.0514371074263974,0.090925819119752,0.126310775074773,0.140567698421972,0.129526341760535,0.104036650020428,0.0777826053600948,0.057509486433223,0.0434370808356496,0.0333655082776414,0.0256131281666969,0.0195411430588176,0.0147580853552602,0.0110386710496563,0.00837064402622479,0.00682005574345599,0.00634325565892445,0.00635793415689885,0.005791698526448,0.00415688619242381,0.00218450047235942,0.000816469834317777,0.00021483583571039,3.97095509091341e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_8",0.00182841539193731,0.00543977158255577,0.0136202032491161,0.028740488271996,0.0511819776314798,0.0772883046837952,0.0997962442156362,0.111626201045048,0.110310934864206,0.0990139178718448,0.0833976800491346,0.0679549632353706,0.0546917094511017,0.0438935335198698,0.0351382766309835,0.0277848042986912,0.0213478248869735,0.0158357311191398,0.0116245856668172,0.00894424394053101,0.00751337716686664,0.00663314940951152,0.00562040819353807,0.00423181927704028,0.0027306087978411,0.00153561572131708,0.000836066772301786,0.000523156253908188,0.000379530647709624,0.000266662759916478,0.000158211778450281,7.51676091423305e-05,2.81506759817269e-05,8.26333024672173e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_9",0.00296816350256137,0.00707596755605634,0.0147771071281918,0.0271449183424242,0.0439600308321398,0.0630297475467802,0.0804933680543693,0.0923532232721451,0.0963131596048615,0.0926314884719147,0.0836186569536362,0.0721123863882599,0.0604581665074931,0.0500438227768835,0.0413489527543456,0.0341839114973633,0.0281246434244562,0.0229078886909964,0.0185269632374676,0.0150478691122451,0.012368254273335,0.0101765077251726,0.00814097447477494,0.00612058484662895,0.00422952464911295,0.0026977085420061,0.0016610724579326,0.00107755467260313,0.000789097699916436,0.000630388171001107,0.000501137872079743,0.000368369779581227,0.000240866438788191,0.000139468256237357,7.90300500321594e-05,6.64700799701905e-05,0.000107587373198972,0.000206104355406849,0.000351670752135359,0.000505141181911017,0.000605833706797202,0.000605816416611399,0.000505003258174485,0.00035100628261629,0.000203377201816714,9.82298750670046e-05,3.9496772756818e-05,1.32871797440011e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_10",0.00427950235358388,0.00857115095990935,0.0155235830180995,0.0254943792558717,0.0380766947986815,0.0518797588901806,0.0648097435967925,0.0747205811227344,0.0801657322087154,0.0809004971855561,0.0777196486708346,0.0719917495281261,0.0650586097605048,0.0578491248454814,0.0507825075585253,0.0439452914136817,0.0373633392727945,0.0311806219622687,0.0256485843941723,0.0209497123566879,0.0170640907619003,0.0137820394730236,0.0108654243661073,0.00819837708644369,0.00583296047222127,0.0039023493938261,0.00249933599892251,0.00160282525416561,0.00110071394426906,0.000851237057153217,0.000732812831616647,0.000665040322642874,0.000603979868160836,0.000531669656269108,0.000450837521216426,0.000380106032129095,0.000344283594432969,0.000359925988257318,0.000420735976383503,0.000496875013212324,0.000546875111289258,0.000539014517607576,0.000468686066103823,0.000357257090282269,0.000238242810463285,0.000138934634385872,7.07727241998242e-05,3.15129995521239e-05,1.22702805598205e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_11",0.00329975480921557,0.00657495853635356,0.0119173769354448,0.0197067984769529,0.0298350191639547,0.0415144905242861,0.0533654858078917,0.0637747258262772,0.0713990133619111,0.0755480649530083,0.0762502886638727,0.0740456158128026,0.0696753839390442,0.0638125339648035,0.0570004774098133,0.0496711878560393,0.042245790832351,0.0351589194959927,0.0288015125078131,0.0234094977388493,0.0190049160026105,0.0154184707074217,0.0124239754927703,0.0098519805539286,0.00765297603752101,0.005863727547265,0.00453043686084068,0.0036476320030391,0.0031332101677883,0.00285581179663361,0.00267411200809866,0.00248224626745291,0.00223093918312142,0.00192569512149304,0.0016053586533058,0.00131534281433387,0.00108739466898922,0.000930304882194111,0.000831959401288685,0.000765799108429419,0.000701540786354539,0.000616754006818064,0.000505494852082689,0.000378613897948682,0.000255924454909232,0.000154965599520991,8.3694487621837e-05,4.01907349478986e-05,1.71513722110822e-05,6.48391238181897e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
