"BMI_9","BMI_10","BMI_11","BMI_12","BMI_13","BMI_14","BMI_15","BMI_16","BMI_17","BMI_18","BMI_19","BMI_20","BMI_21","BMI_22","BMI_23","BMI_24","BMI_25","BMI_26","BMI_27","BMI_28","BMI_29","BMI_30","BMI_31","BMI_32","BMI_33","BMI_34","BMI_35","BMI_36","BMI_37","BMI_38","BMI_39","BMI_40","BMI_41","BMI_42","BMI_43","BMI_44","BMI_45","BMI_46","BMI_47","BMI_48","BMI_49","BMI_50","BMI_51","BMI_52","BMI_53","BMI_54","BMI_55","BMI_56","BMI_57","BMI_58","BMI_59","BMI_60","BMI_61","BMI_62","BMI_63","BMI_64","BMI_65","BMI_66","BMI_67","BMI_68","BMI_69","BMI_70","BMI_71","BMI_72","BMI_73"
"Age_2",0,0,0.000235040462067994,0.00581393267847022,0.0456423041305113,0.148989131197362,0.253440051033057,0.252918587005847,0.161936125547417,0.0702326288439359,0.0304621220026657,0.0116406421067363,0.00497207983072643,0.0036958656901747,0.00237839123529243,0.00226266045265435,0.0016487926448362,0.00136889578799692,0.00153761101679859,0.000254262912887546,0.000274260762142213,0.000271022277016442,2.55923814036366e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_3",0,0,0.000238699286993255,0.00583596143799174,0.0456225655790025,0.150802606862454,0.250093273931333,0.239464785067778,0.153735085468834,0.0712950395594538,0.035780239151152,0.0177042775919518,0.00871014735440102,0.00816347291696398,0.00448000243654911,0.00216968952233262,0.00139624707678238,0.0013989840122528,0.00203908397630372,0.000579493684711314,0.000244089346735801,0.000221720854376603,2.45348816474929e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_4",0,0,0.000311222394145788,0.00683277436594421,0.046653204048522,0.147448021833056,0.24533018061763,0.23052413572249,0.1521051533565,0.0739623166176309,0.0377675905769333,0.0205828894110836,0.011628782960824,0.00997379641070408,0.00516037404873174,0.0022782986219422,0.00134191624955323,0.00188879678809778,0.00319804759215444,0.000877858835069934,0.000374575686902832,0.000733205018732706,0.000237779097650563,9.328159357806e-06,1.19431489419341e-06,6.86879472008975e-05,0.000423409561381907,0.0002687828338954,1.76769289716297e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_5",0,0,0.000334816125919488,0.00655716253667737,0.0442012765995842,0.137573552946169,0.227599710380795,0.220636244219269,0.149945702148257,0.0803734831003875,0.0479376370533174,0.0275560697336953,0.0151308670738157,0.010982102959283,0.00663527874806838,0.0062762022219763,0.00529523476643632,0.00300821844949345,0.00342067988988409,0.00204886073219933,0.000761721586717101,0.000710172002150298,0.00107409723106481,0.00110688981262371,0.000166461726885158,6.70840004124137e-05,0.000352238505174765,0.000230263980251923,1.79714694907982e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_6",0,0.000123990764557875,0.000848327924468791,0.00671841456181192,0.0426668143754057,0.132020217074703,0.217672267134528,0.213253553008783,0.149392970660617,0.0837446789040558,0.0493332566135799,0.0303576744101577,0.0186598974801854,0.0150534229896063,0.00888409643690975,0.00754809962630012,0.00722464646470209,0.004419038234687,0.00336213103357761,0.00210444841798055,0.0018372245350977,0.00181241480504215,0.00119338109738054,0.000992950550103366,0.000168454696317136,6.75054776057948e-05,0.000311178825332195,0.00020945503071785,1.94888657864655e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_7",1.34925241221993e-05,0.000174995924488902,0.00118321751182298,0.0090966934174237,0.0464533150618758,0.125581431707949,0.192276011379659,0.186096102113131,0.135937654356735,0.0862627784015284,0.0577698039238312,0.0422354509412124,0.0317722281017796,0.0241128712993121,0.0163648795613016,0.0118020873777966,0.00874833209907236,0.00665516258118573,0.00587023857539143,0.00407195394140829,0.00243757985037536,0.00180358185035442,0.00136328005091698,0.00103007776022959,0.000280498618477798,0.000102939018810895,0.000266925858155001,0.000200407368345426,3.60088233071348e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_8",6.70959504545488e-05,0.000478560908311727,0.00308170101440128,0.0153227668146931,0.0508103581406735,0.109834836041048,0.157449335418924,0.160133566803451,0.131135046378997,0.0962719940485632,0.0689566589960639,0.0509892405052798,0.0400923819840923,0.031396556750127,0.0228374958529206,0.0162338686817402,0.0116950174173828,0.00866214404394759,0.00695864011852896,0.00524851665476731,0.00348472705334867,0.00232802335507056,0.00171646127659087,0.00124890196727467,0.000889145147564438,0.000836052253831748,0.00079933922184885,0.000596384726181297,0.000324478894018506,0.00010399306564444,1.67105142584625e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_9",0.000474575371716073,0.00217904894634391,0.00805781852728614,0.0233170957356391,0.0521494130200377,0.0898830993840786,0.120183667806379,0.129148093087167,0.118897669996197,0.0998226337133051,0.0797449769607326,0.0624698433938604,0.0491913312332524,0.0387855153591384,0.0300017724575891,0.0224938812914178,0.0164426946755833,0.0123300512880984,0.00994064207042716,0.00818683752699624,0.00649484772512694,0.00503707263662649,0.00393914234350578,0.00314534514357058,0.00254694360701028,0.00198003815126136,0.00141481914830208,0.000921948806797661,0.000514895581597711,0.000218840948579624,6.73598581061394e-05,1.54603218513594e-05,2.62388241849485e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_10",0.00115005377806364,0.00368104844550069,0.0099914432404665,0.0228744712648752,0.0438522061336918,0.06993765826295,0.0932808787265075,0.106566704322694,0.10804723424327,0.100349406973419,0.0873373528325227,0.0727597398928106,0.0591884493965203,0.0475222031152392,0.0377972368311724,0.0298368661151202,0.0234268525267552,0.0184356428158432,0.0146172409742291,0.0115496909711976,0.00901549249625429,0.00704906709227415,0.00563936757230526,0.00460665050878981,0.00371403707071147,0.0028477537244348,0.00204576230227042,0.00136964648162503,0.000830342536123838,0.000428313337013597,0.000176839761222459,5.69745804733064e-05,1.45239063132373e-05,2.84776733916347e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_11",0.00106536807144848,0.00315223716853835,0.0080961415673844,0.0179344498029713,0.034014990389298,0.0549502253411024,0.075984891687013,0.0917592931566525,0.0995021955626961,0.0992815097820924,0.0927912575066825,0.0825320867908045,0.0707346642617029,0.0586723684743464,0.0470577847279525,0.0365971123653515,0.027981389129597,0.0215249731649321,0.0169625384030277,0.0136552936999005,0.0110451802658979,0.00887364951647856,0.00707121289789263,0.00558194661609671,0.00430403157547346,0.00318274116347418,0.00224916693118422,0.00151501284830864,0.000939495421746465,0.000511729615908339,0.000250076138348848,0.000124053963089595,6.38519801611158e-05,2.78733579474188e-05,7.63498780536883e-06,1.57166669264223e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
