"BMI_9","BMI_10","BMI_11","BMI_12","BMI_13","BMI_14","BMI_15","BMI_16","BMI_17","BMI_18","BMI_19","BMI_20","BMI_21","BMI_22","BMI_23","BMI_24","BMI_25","BMI_26","BMI_27","BMI_28","BMI_29","BMI_30","BMI_31","BMI_32","BMI_33","BMI_34","BMI_35","BMI_36","BMI_37","BMI_38","BMI_39","BMI_40","BMI_41","BMI_42","BMI_43","BMI_44","BMI_45","BMI_46","BMI_47","BMI_48","BMI_49","BMI_50","BMI_51","BMI_52","BMI_53","BMI_54","BMI_55","BMI_56","BMI_57","BMI_58","BMI_59","BMI_60","BMI_61","BMI_62","BMI_63","BMI_64","BMI_65","BMI_66","BMI_67","BMI_68","BMI_69","BMI_70","BMI_71","BMI_72","BMI_73"
"Age_2",0,0,0.000388875662974397,0.00717031505678362,0.0470120438862732,0.154773222525754,0.261582515009223,0.25382662497017,0.155509946371643,0.0653008300533882,0.0281686025475017,0.0102533428601685,0.0041929223314474,0.00341824575780595,0.00210309827679894,0.0020259865128878,0.00173340430204602,0.00110280327858656,0.000942137596477795,0.000152557747732528,0.000164556457285328,0.000162613366209865,1.53554288421819e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_3",0,0,0.00037488507926252,0.00726540230068343,0.0469009322881762,0.156780040092767,0.263609592949452,0.242369383453018,0.147730869889101,0.0654539195664348,0.031936981887158,0.0143905930095009,0.00665726045148936,0.00656377058696101,0.00354121502539826,0.00201476432513734,0.00146235081603362,0.00106785561559079,0.00123827940335364,0.000347696210826788,0.00014645360804148,0.000133032512625962,1.47209289884957e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_4",0,0,0.000415348190012352,0.00766673493841739,0.0468242930768866,0.153156172237456,0.25968937704704,0.233060974811545,0.146279184123067,0.0684762377649169,0.0351011430050577,0.017236167279873,0.00889121970967581,0.00868741211519092,0.00513658852148073,0.00269000639550514,0.00152641816626227,0.0013388268761803,0.00193658536441246,0.00057730558059513,0.000253148360785309,0.000440741129628269,0.000142667458590338,5.5968956146836e-06,7.16588936516046e-07,4.12127683205385e-05,0.000254045736829144,0.00016126970033724,1.06061573829778e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_5",0,0,0.000449061690614262,0.00730884541253778,0.044035018983435,0.141681387711599,0.239420595834192,0.224431867217798,0.149035825417243,0.0773795151131458,0.0444913456236874,0.0233360314340405,0.0133905868939974,0.0104177279279915,0.00658859713576464,0.00536623064814949,0.0043670856441091,0.00209590446840399,0.00207285715768235,0.00127040244360734,0.000481618532583708,0.000427917597908175,0.000675701579144923,0.000756008195020161,0.000119332564146673,4.02504002474482e-05,0.000211343103104859,0.000138158388151154,1.07828816944789e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_6",0,7.4394458734725e-05,0.000757062092842928,0.00721817632607792,0.0427042727646846,0.134642978727655,0.226721170013879,0.218420579835422,0.15095934004967,0.0837082616339868,0.0472466524584851,0.0264185582056508,0.0165431451122389,0.0135869413608686,0.00854650574445256,0.00645313654105023,0.00559771808172864,0.00295083813674185,0.00203832582459451,0.00129752465374027,0.00112387650887821,0.00108949705200397,0.000744285158910927,0.000672934333026301,0.000119248005011211,4.05032865634769e-05,0.000186707295199317,0.00012567301843071,1.16933194718793e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_7",8.09551447331959e-06,0.000116381311641141,0.00107059850218399,0.00909350396658097,0.0464350483743218,0.128626306174266,0.200329557517711,0.192297784661251,0.140840933799729,0.0898288949801779,0.0567926406671595,0.0371573274647081,0.027474146349478,0.0211320703879667,0.0142052655508873,0.00965604902372322,0.0069868752691001,0.00529101678337828,0.00483700465644632,0.00305479774700537,0.00157463135069085,0.00110117104545098,0.000849884221555528,0.00068430360210158,0.000190729823344387,6.29760247840093e-05,0.000160155514893,0.000120244421007255,2.16052939842809e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_8",4.02575702727293e-05,0.000326507415985505,0.00246602944179528,0.0136336542331186,0.04903167325168,0.113413500582034,0.16768112279828,0.168874396691061,0.13605431227929,0.0987800396278618,0.0686301557845021,0.0470775894035855,0.0356717465588319,0.0278927378389248,0.0200791089693588,0.0141107474894378,0.0100165602584657,0.00731502906374702,0.00604423596615679,0.00441339830270843,0.00258873727392845,0.0015653977079997,0.0011616711287528,0.000834481663077661,0.000561511662820056,0.000505133708710147,0.00048697333052349,0.000397090843301895,0.000250619848278735,8.34597843126378e-05,1.21195211973171e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_9",0.000300951672648668,0.00150044826382347,0.00618765768022617,0.0200742134115605,0.0498397687395067,0.0928870895453641,0.129019657423806,0.139081993202968,0.126722184106503,0.104907008894367,0.0812954231611156,0.0603499052079775,0.0452370731473733,0.0347559539984167,0.0266843344686799,0.0200330439358006,0.0144774726129997,0.01065741894821,0.00864683061502903,0.00713644798186612,0.00547251694613978,0.00399255700723874,0.00291142960867584,0.00221070754575295,0.00175420371541881,0.00132826115832331,0.000984367992562203,0.000763544622024435,0.000501463264810045,0.000215647986332478,5.78663224220965e-05,1.09824826067527e-05,1.57432945109691e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_10",0.000735321905923059,0.00254801055724012,0.00773756042219744,0.0200430482105774,0.0428212861651924,0.0735301787514091,0.101607667665043,0.116792088438878,0.117236704152417,0.106607544805292,0.0896186645330095,0.0714421827802744,0.05584563357862,0.0435892767992681,0.0340558853495552,0.0265749279727441,0.0205915028493647,0.0159740530437025,0.012592221593062,0.00989632978888046,0.00753108204262858,0.00560492044771452,0.00429135317220122,0.00349172082569889,0.00286306527236501,0.00220209212981045,0.00159531813026204,0.00113767129027513,0.00076784559697768,0.000429548333350176,0.000178565496279469,5.32361026599435e-05,1.1783136723709e-05,1.70866040349808e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_11",0.000691061037118072,0.00221687246944702,0.00634999754635899,0.0158180306677106,0.0332194215021302,0.057590433014072,0.0825545335253406,0.100634417947482,0.108386801289386,0.106137119922694,0.0961823432058975,0.0823339202766356,0.0681513955814863,0.0551637677220607,0.0435438928453302,0.033428126583252,0.0251819309107508,0.0190110046068124,0.0146542928057683,0.0115067624000849,0.00904906499347318,0.00705494446770027,0.00548878339187843,0.00430702235417126,0.00334589000519284,0.00250553417397273,0.00185020719049905,0.00137796273319001,0.000961932898878755,0.000577126826066784,0.000319106487716179,0.000197384055019554,0.000124995618708237,6.09023074686761e-05,1.90874695134221e-05,3.92916673160558e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
