"BMI_9","BMI_10","BMI_11","BMI_12","BMI_13","BMI_14","BMI_15","BMI_16","BMI_17","BMI_18","BMI_19","BMI_20","BMI_21","BMI_22","BMI_23","BMI_24","BMI_25","BMI_26","BMI_27","BMI_28","BMI_29","BMI_30","BMI_31","BMI_32","BMI_33","BMI_34","BMI_35","BMI_36","BMI_37","BMI_38","BMI_39","BMI_40","BMI_41","BMI_42","BMI_43","BMI_44","BMI_45","BMI_46","BMI_47","BMI_48","BMI_49","BMI_50","BMI_51","BMI_52","BMI_53","BMI_54","BMI_55","BMI_56","BMI_57","BMI_58","BMI_59","BMI_60","BMI_61","BMI_62","BMI_63","BMI_64","BMI_65","BMI_66","BMI_67","BMI_68","BMI_69","BMI_70","BMI_71","BMI_72","BMI_73"
"Age_2",0,0,0.000955925225464325,0.0114274669480561,0.0605651356640905,0.156706613077286,0.232523863982911,0.219975738644238,0.143265624901918,0.0745400022511531,0.0388198356385931,0.0167660897000243,0.0080928053255357,0.0081835233288292,0.00911385613380858,0.00895620282396726,0.00610673885478919,0.00281143719625954,0.000920850328178073,0.000107599115776308,7.71993256400303e-05,7.62877520490725e-05,7.20378143213474e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_3",0,0.000270033799014554,0.00279124135385237,0.0169049697740233,0.0658479951388027,0.15512828302088,0.223355585658527,0.210379732816718,0.140789565291354,0.0741511151574483,0.0390468781081705,0.0221149699265177,0.0137596821606631,0.0102803436175703,0.00861725470158307,0.00759667653686575,0.00514928942555558,0.00246387191838489,0.00101499697471377,0.00019949155902255,6.87066309330402e-05,6.2410314565266e-05,6.90611483410911e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_4",0,0.000278675545025822,0.00271300628550893,0.0162396294418097,0.062986148328579,0.149748031093969,0.217544740289708,0.202808757718427,0.137009390870978,0.0761883195994525,0.0437642172356077,0.0280578886743884,0.0186301018890492,0.0137405099624665,0.010941435078026,0.00906053925974575,0.00553868236115251,0.0025465449274702,0.00132806591549553,0.000278783067429871,0.000101228275032855,0.000206262432178296,6.69304126720102e-05,2.62570411553058e-06,3.3617752577296e-07,1.93343851380304e-05,0.000119181950611203,7.56573902816682e-05,4.97572815497724e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_5",5.18622834797902e-05,0.000576175459290144,0.00398763103571297,0.0189356581340053,0.0626625397593154,0.136630754893805,0.194885563396277,0.189396397103348,0.137635824628403,0.0847142087804602,0.0521956132109528,0.0333095323052674,0.0219520284386378,0.0165953498612043,0.0143672523634282,0.0133625794772925,0.0096743973599095,0.00486155525337962,0.00219005415726553,0.000777075795613417,0.000210768212475414,0.000199631467772973,0.000297709851632165,0.000297957975783573,4.39735930468476e-05,1.88829038197905e-05,9.91486162714153e-05,6.48150462931338e-05,5.05863585666913e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_6",7.23747034290248e-05,0.0007177543571553,0.00437508563541938,0.0187089995349144,0.058884633052212,0.126857598073296,0.182956849954694,0.183162632790571,0.139164868304285,0.0892649526308803,0.0560671982715131,0.0372897960522388,0.0262001236912821,0.0206827423942243,0.0172901159752178,0.0153516867903085,0.0115234108456522,0.00613995366137238,0.00255691698522929,0.000892940854481878,0.000513953307980155,0.000509857771940949,0.000331728531043024,0.000268065487738091,4.47242571528338e-05,1.90015418445941e-05,8.75910767601733e-05,5.89577123502097e-05,5.48575481396806e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_7",0.000341649653623619,0.00190824644807811,0.00783131086421937,0.0247625913830674,0.0615403956059149,0.114537830570622,0.15513841350648,0.157237072611362,0.128471715045392,0.0925463889058799,0.0656598182282073,0.0484029309802921,0.036528857781169,0.0281216424540574,0.0216290209716051,0.0166304418555789,0.0116838192224066,0.00717686482055832,0.00428126020560563,0.0027562598961063,0.0020606473188738,0.00191002110154913,0.00217744051210796,0.00251629867974568,0.00211160109214145,0.00126287100246744,0.000562506088513545,0.00018125906057807,3.08241337969955e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_8",0.00131112683309572,0.00450551763132843,0.0127658061348768,0.0303495932025586,0.0601438270408443,0.096767357568481,0.124740385903831,0.131561725706601,0.11920987681411,0.0981470207747866,0.0775673612338696,0.0610745850814832,0.0480211069214452,0.0371138818661533,0.0278703170039654,0.0204421040716316,0.0144649487192376,0.00964245546216236,0.00613469527948638,0.0038924581628107,0.00268555585637486,0.00224140187920901,0.00222072818196369,0.00221368035247632,0.00193639410597105,0.0014376093484611,0.000881775450050679,0.00043597476854081,0.000169527182622024,4.68078668389534e-05,4.39359473316138e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_9",0.00346501855067656,0.00831012648478197,0.0176648149730142,0.0331953168926048,0.0546056990542039,0.0779403345267332,0.0965690020938469,0.105288361730622,0.103496217643892,0.0944189762393959,0.0821485515238975,0.0694708738590621,0.057519449293017,0.0465312707224746,0.0365838628220999,0.0278672270884649,0.0206519730981376,0.0151162447285283,0.0111657274792745,0.008448413036445,0.00659034088998867,0.00532468367241854,0.00443989086179506,0.00375255719022869,0.00312010260350695,0.00245089958560661,0.00174385212172937,0.00109198508006782,0.000593343529976112,0.000277008763158692,0.000110099181948136,3.71145652328017e-05,1.06601131695647e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_10",0.00235920576043062,0.00604199056140355,0.0134262571522473,0.0258720127332512,0.0433167565457455,0.0633073497894426,0.0814642522651517,0.0935837962144298,0.0977267248997801,0.0947482138741047,0.0869744098334003,0.0766441344092994,0.0652582431486211,0.0537900199402668,0.0430321636987495,0.0336148505350537,0.025893889000838,0.0199345278781405,0.0155562438204458,0.0124241367759838,0.010143095756329,0.00835825420575435,0.00683298168595447,0.00545336248349582,0.00418415314840187,0.00302903336895152,0.00202138380609038,0.00121290915711986,0.000639722588015677,0.000291608240796966,0.000114206651028217,4.25957128103876e-05,3.0178600641357e-05,5.84417597153601e-05,0.000128082330687145,0.000238592747832165,0.000365399350873869,0.000459519380114953,0.000474215655444498,0.000401741170171339,0.000279355594224936,0.000159452531986581,7.47260063495303e-05,2.8730392782185e-05,9.07883764205406e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_11",0.00238558773541585,0.00555925887424413,0.0115199941967893,0.0212349386128668,0.0348397153592502,0.051043837556775,0.0672378830641472,0.0804750642209523,0.0886742373340384,0.0912514808719273,0.0887827376908407,0.0823731961534836,0.0731815882548569,0.0623738710764742,0.0511388614307511,0.0405645037547887,0.0314446458444327,0.0241712795096526,0.0187382792912359,0.0148606936128264,0.012117416076319,0.0101037880935007,0.00850037908725728,0.00708732225665439,0.00573632930841007,0.00440799169580965,0.00314527229613785,0.00204131602156418,0.00118390318935093,0.000605011096540634,0.000271496928270607,0.000113347201453399,6.38713694065861e-05,8.21587279816224e-05,0.000149705348789326,0.00025364536999171,0.000366065993808849,0.000445972308234632,0.00045835959656867,0.000397156988809634,0.000290230906636699,0.000178852406917451,9.29634795457783e-05,4.07248096774252e-05,1.506499661372e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
