"BMI_9","BMI_10","BMI_11","BMI_12","BMI_13","BMI_14","BMI_15","BMI_16","BMI_17","BMI_18","BMI_19","BMI_20","BMI_21","BMI_22","BMI_23","BMI_24","BMI_25","BMI_26","BMI_27","BMI_28","BMI_29","BMI_30","BMI_31","BMI_32","BMI_33","BMI_34","BMI_35","BMI_36","BMI_37","BMI_38","BMI_39","BMI_40","BMI_41","BMI_42","BMI_43","BMI_44","BMI_45","BMI_46","BMI_47","BMI_48","BMI_49","BMI_50","BMI_51","BMI_52","BMI_53","BMI_54","BMI_55","BMI_56","BMI_57","BMI_58","BMI_59","BMI_60","BMI_61","BMI_62","BMI_63","BMI_64","BMI_65","BMI_66","BMI_67","BMI_68","BMI_69","BMI_70","BMI_71","BMI_72","BMI_73"
"Age_2",0,0,0.000963463722404934,0.00924226322511407,0.0463918387486618,0.132647409060711,0.220412486412941,0.221453799489275,0.156337964695768,0.0952519874353605,0.0507641442376586,0.0237766805194939,0.0127260729584425,0.00858977379584856,0.00576483723717372,0.00412877236746173,0.00477945303780897,0.00445918436728782,0.0019304519466177,0.0003528221925302,2.6594549439829e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_3",0,6.94372626037424e-05,0.00171672221720737,0.0124525792290512,0.052991169995704,0.136265589723084,0.212808585639122,0.208559639720823,0.146343327467419,0.090114639695291,0.0522305827833841,0.0302453688120084,0.0198470346431284,0.0130143813068767,0.00698549007734005,0.00391743698352364,0.00391950437507117,0.00354062517479339,0.00160897220717495,0.000330946588897121,3.52222906472166e-05,7.8732580970811e-05,0.000455211488371506,0.00106302243032694,0.000987465758969176,0.000364763735566073,5.35478126446839e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_4",0,0.000204972459468117,0.00230765663812591,0.0146640831581554,0.0559144964033532,0.132201992869688,0.197418135069069,0.194580344395019,0.142908001503851,0.0928561615152506,0.0580345263983154,0.0356091612225983,0.0224815938798242,0.0153135516136052,0.0110496900816272,0.00835404146461712,0.00658376846438533,0.00447011784993966,0.00191310527510134,0.00044165763187438,6.16444327398297e-05,9.72747828143608e-05,0.000423920311291338,0.000871470981538472,0.000818639252912312,0.000351184188435529,6.88081563989054e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_5",1.33360157519461e-05,0.000248167940725291,0.00234095888093319,0.0140580520655892,0.0530526498365018,0.126174987321409,0.191192767685475,0.192027833980032,0.142443381978584,0.0922382482189463,0.0587180558580438,0.0380861873204789,0.0258932944985591,0.0184709279159793,0.0129700798868512,0.00980229801129403,0.00830973325237503,0.0058432250731117,0.00244897009836399,0.000526474786961883,7.08979127354968e-05,0.000195143676962363,0.000844713948753784,0.00169472399594638,0.00155605942582483,0.00065347379214057,0.000125356621670433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_6",1.86106380246064e-05,0.000354465133400674,0.00294022916888879,0.0155786654793438,0.0527897293569418,0.116786588342748,0.17252585577777,0.177221425315082,0.139883820937207,0.0992397627117362,0.0693523882408014,0.0475571231751913,0.0325530102429903,0.0224522048313947,0.0154092565761125,0.0116066875624011,0.00954050250386594,0.0063714221290572,0.00266796797817693,0.000626464966030997,9.71773698777296e-05,0.000206362097888466,0.000755584129716438,0.00140729640275194,0.00130402018387435,0.00060056896907358,0.000137251260805116,1.55585188469291e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_7",0.000194617193591864,0.00133839334756937,0.00658436911937473,0.0231078220378581,0.0581930283613002,0.106501890479931,0.144537603252821,0.150969731109632,0.13002009692754,0.101208249234194,0.0758697247034835,0.0553060135368742,0.0395002380675051,0.0284483404881187,0.021132375051231,0.0162222563735595,0.0122075096589932,0.00807276406753787,0.00445740055913022,0.0025268557817929,0.00211207824863168,0.0021895906021528,0.0022369329830509,0.00216105459230613,0.0017274697920648,0.000984142287317986,0.000385013752363024,0.000168740439873927,0.000246022103740666,0.000418421643092452,0.000466172443441281,0.000322929888589813,0.000138909956196738,3.71002554189156e-05,6.14165972048634e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_8",0.000860869419238498,0.00347765133902654,0.0110809864467605,0.0278472619581981,0.0554256672888246,0.0882367600169096,0.114331687543097,0.124039310177636,0.117325982073881,0.101332554707444,0.0829898746063338,0.0658682475407708,0.051294641176056,0.0394529574016599,0.0299141810587653,0.0222724115953476,0.0162849745049432,0.0116731772883607,0.00820396564947904,0.00577928294441255,0.00428540138419057,0.00350672054864488,0.00319436036791964,0.00305122695573023,0.00271774631883517,0.0020280136181364,0.00120986620282878,0.00062460479839207,0.000396390393193,0.000380769821375058,0.000372804619775703,0.000287002848034055,0.000162084817452833,6.65036439623969e-05,1.97899310534897e-05,4.26899333003104e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_9",0.00197338474464411,0.00562926268953066,0.0136694368849411,0.0280607987476403,0.0487229321703892,0.0720903473036461,0.0921419629122734,0.103747902474223,0.105393222630599,0.0989521339319611,0.0876154400352193,0.0742708319143107,0.060913120824647,0.0485828350778367,0.0376695580313724,0.0284048376346881,0.0210065374524942,0.015445081252083,0.011397630512936,0.00850581909409344,0.00654622949601154,0.00538520161189257,0.0048379356429444,0.00457239452706037,0.00418464267832865,0.00345220155724195,0.00249145817464397,0.00160336895448953,0.000990746672351747,0.000649520426551835,0.000458023079703493,0.000313503199239888,0.000186432965885041,8.9884407404288e-05,3.48090252059307e-05,1.05712615158004e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_10",0.00267591605536874,0.00654356204351312,0.0138219176072279,0.0253618295512592,0.040738625017496,0.0578380689574027,0.0734599379009536,0.0847382702792199,0.0902965110056453,0.0903882583403585,0.0861565289522583,0.0788717216747261,0.0696048362539952,0.0592782300932032,0.0487649674640475,0.0388708221274278,0.0302208857983988,0.0231396267850446,0.0176257373299907,0.0134540428749503,0.0103462038303829,0.00808056046014603,0.00648635962606149,0.0053642390925218,0.00447843553495802,0.00364778044296664,0.00282718009625874,0.00207864517242217,0.00147193234146163,0.00102068962574181,0.000692181548516753,0.000449038351321617,0.000272353656997711,0.00015728358414301,9.98072725454398e-05,8.84636148846137e-05,0.000103367461369453,0.000118162126315274,0.000121941168542871,0.000103304872329773,7.18342956578406e-05,4.10020796536922e-05,1.92152587755935e-05,7.38781528684758e-06,2.3345582508139e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_11",0.00273104962343412,0.00609840598006457,0.0120049693808796,0.0209746400900782,0.032792509466231,0.0463467951873467,0.0599325395294768,0.0718242764883902,0.0807316842542968,0.0858767711228176,0.0868610191388284,0.083667647411432,0.0767691131769938,0.0671995050979353,0.0563315105850966,0.0455095090185998,0.0357382132489508,0.0275648617112253,0.021139961539801,0.0163460655523194,0.0129163457396788,0.0105194952360898,0.00880200835779462,0.0074426508056113,0.00620736022553689,0.0049955352781834,0.00383215915676111,0.00279962895360097,0.00196138483060044,0.00132765915238152,0.00086862164716587,0.000544614568921261,0.000324985177181643,0.000189302092134131,0.000120727755228346,0.00010081254524566,0.000107649803200226,0.0001191488229736,0.000117863896260515,0.000102126082836763,7.46308045637226e-05,4.59906189216302e-05,2.3904894740343e-05,1.04720939170522e-05,3.87385627209944e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
