"BMI_9","BMI_10","BMI_11","BMI_12","BMI_13","BMI_14","BMI_15","BMI_16","BMI_17","BMI_18","BMI_19","BMI_20","BMI_21","BMI_22","BMI_23","BMI_24","BMI_25","BMI_26","BMI_27","BMI_28","BMI_29","BMI_30","BMI_31","BMI_32","BMI_33","BMI_34","BMI_35","BMI_36","BMI_37","BMI_38","BMI_39","BMI_40","BMI_41","BMI_42","BMI_43","BMI_44","BMI_45","BMI_46","BMI_47","BMI_48","BMI_49","BMI_50","BMI_51","BMI_52","BMI_53","BMI_54","BMI_55","BMI_56","BMI_57","BMI_58","BMI_59","BMI_60","BMI_61","BMI_62","BMI_63","BMI_64","BMI_65","BMI_66","BMI_67","BMI_68","BMI_69","BMI_70","BMI_71","BMI_72","BMI_73"
"Age_2",0,0,0.00107355973460727,0.0123585796892649,0.0628274201456268,0.158359976329503,0.230311310021097,0.215356097255849,0.13998639345963,0.0746856461864177,0.0397953643051385,0.017366172761297,0.00846441777724377,0.00879817728364949,0.0100498470280258,0.00988988278751038,0.00675164656642151,0.00299217239654369,0.000776029904058875,7.69609385551767e-05,3.85996628200151e-05,3.81438760245362e-05,3.60189071606737e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_3",0,0.000308610056016633,0.00316886029600075,0.018622393904189,0.0688590914291717,0.156315516113066,0.220823184383185,0.206501353769923,0.138368375210787,0.0740028288149696,0.0391475163149833,0.0224294798236033,0.0142855312374708,0.0104304011147995,0.00911888241457355,0.0083572056153995,0.00569173392673758,0.00258446272434071,0.000792431729443766,0.000123129591173248,3.43533154665201e-05,3.1205157282633e-05,3.45305741705456e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_4",0,0.000318486337172368,0.00306603501245286,0.017662890697645,0.0653357202760505,0.150620237217375,0.214942934188521,0.199091021726328,0.134297999160339,0.0759838363251685,0.0443669307990492,0.0288070102709357,0.019369569997734,0.0141560991083837,0.0117650356510442,0.0100686410435808,0.00615579198821041,0.00258813086053126,0.000940786416187882,0.000164576695436071,5.06141375164275e-05,0.000103131216089148,3.34652063360051e-05,1.31285205776529e-06,1.6808876288648e-07,9.66719256901521e-06,5.95909753056018e-05,3.78286951408341e-05,2.48786407748862e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_5",5.92711811197603e-05,0.000658486239188736,0.00452034226708297,0.0207756034932293,0.0652840290091676,0.136887291816365,0.19133791244167,0.185295049705696,0.135790615770232,0.0850491726407333,0.052475677287793,0.0337295471202867,0.0227607390926773,0.0173434922727844,0.0154673741549268,0.0142882551257828,0.0102115968616126,0.00503943060811674,0.00188588641144367,0.000521253348616193,0.000105384106237707,9.98157338864866e-05,0.000148854925816082,0.000148978987891787,2.19867965234238e-05,9.44145190989526e-06,4.95743081357077e-05,3.24075231465669e-05,2.52931792833457e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_6",8.27139467760283e-05,0.000797854269828918,0.00487021618159082,0.0204695366038592,0.0612050317574013,0.126369867897185,0.178859304917513,0.179356027695268,0.137852888861862,0.0900500948518487,0.056830465731685,0.0379049452197259,0.0270757034006819,0.0213472659635756,0.018458824414742,0.0163622027580002,0.0119825744826476,0.00624597014157075,0.00231580972032399,0.000643018463102041,0.000256976653990078,0.000254928885970474,0.000165864265521512,0.000134032743869046,2.23621285764169e-05,9.50077092229704e-06,4.37955383800867e-05,2.94788561751049e-05,2.74287740698403e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_7",0.000388015242633453,0.00215027132165298,0.00877031286602467,0.0270002730495077,0.063693953141963,0.113250161309701,0.15060004677584,0.153704990544264,0.127872131281199,0.0937836776997062,0.0666938999615304,0.0488003687500174,0.0367990351875293,0.028410438246512,0.0221753636482756,0.0171158221758266,0.0119354167324094,0.00712147506448703,0.00395586006526051,0.00247143158540573,0.00192461424297506,0.001858330441729,0.00224485430852939,0.0026956850817596,0.00236463775074736,0.0014247695721301,0.000594563231587432,0.000170889021626718,2.8711699169561e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_8",0.00148628949440809,0.00506631587820451,0.014090614335649,0.0323354148216275,0.0613077811800122,0.0952414001239223,0.121042134771137,0.128312494110633,0.117974782676297,0.0986537432194184,0.0787663660095979,0.0621428103922081,0.0487327690148517,0.0375969455578521,0.0283265879413945,0.0208410785375872,0.0147008001281772,0.00965420328569775,0.00592990276415914,0.00361920043995414,0.00248605618257668,0.00215639636865061,0.0022399291543657,0.00231203723567684,0.00205479791100586,0.00149203002434895,0.000863802921572334,0.000394078690508416,0.000140357029018739,3.6683002120855e-05,2.19679736658069e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_9",0.00387568912871212,0.00912136606812832,0.0188591324798268,0.0342976454079733,0.0547366309371295,0.0765203195624729,0.0940370012413354,0.102825914405002,0.102041201985021,0.0941312513794147,0.0826395808615289,0.0702691221935307,0.058332584436233,0.047254039454311,0.0372082149704672,0.0284004824541748,0.0210661345811135,0.0153549740447908,0.011217519541929,0.00838574386683005,0.00650661793458918,0.00526629328425666,0.00441354896109068,0.00375028866376865,0.0031264834228549,0.00245609150547136,0.00174986148405328,0.00110118986341372,0.000603271111478963,0.000285014359313116,0.000115300653384226,3.9781567692569e-05,1.17081887085367e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_10",0.00249244348437442,0.006271359636222,0.0137022893474285,0.0260305736045147,0.0431420808933246,0.0627023076730805,0.080569190288628,0.0927029411624096,0.0971275540325335,0.0945440565581905,0.0871398286145243,0.0770735662818895,0.0658069931305498,0.0543108579327973,0.0434236912053922,0.0338439018195798,0.0259762894802412,0.0199142171944552,0.0154975280955084,0.0123915946354944,0.0101628095121849,0.00840774316057917,0.00687511566408492,0.00546813755768325,0.00417026765489607,0.00299343888058492,0.00197500171882577,0.00116842523539533,0.000606539077414877,0.000272196560036169,0.000105423419577326,4.01855433525075e-05,3.21539598701809e-05,6.62752722514201e-05,0.000146379806499594,0.000272677426093903,0.000417599258141565,0.000525165005845661,0.000541960749079426,0.000459132765910102,0.000319263536257069,0.000182231465127521,8.54011501137488e-05,3.28347346082115e-05,1.03758144480618e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_11",0.00253854225557019,0.00581403676562197,0.0118428165704161,0.0215048732871128,0.0348817647466559,0.0507372305088205,0.0666139905788166,0.0797082814959313,0.0879735390848673,0.0907572491362467,0.0885330525456456,0.0823316244896598,0.0732851232367154,0.0625685047098938,0.0513872160185202,0.0408294657835559,0.0316727817352334,0.0243098976962204,0.0187721236469552,0.0148282715718334,0.0120804864042434,0.0101063121712869,0.00855383811373659,0.00718095456131258,0.00584969169213619,0.00451853158238124,0.00323529118249455,0.00210344979725606,0.00122095548730703,0.000624565328074624,0.000281131360103937,0.000118801482355844,6.96973429699505e-05,9.30593950837712e-05,0.000171091827187801,0.000289880422847668,0.000418361135781541,0.000509682637982436,0.000523839538935623,0.000453893701496724,0.000331692464727656,0.000204402750762801,0.000106243976623747,4.65426396313431e-05,1.72171389871086e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
