"BMI_9","BMI_10","BMI_11","BMI_12","BMI_13","BMI_14","BMI_15","BMI_16","BMI_17","BMI_18","BMI_19","BMI_20","BMI_21","BMI_22","BMI_23","BMI_24","BMI_25","BMI_26","BMI_27","BMI_28","BMI_29","BMI_30","BMI_31","BMI_32","BMI_33","BMI_34","BMI_35","BMI_36","BMI_37","BMI_38","BMI_39","BMI_40","BMI_41","BMI_42","BMI_43","BMI_44","BMI_45","BMI_46","BMI_47","BMI_48","BMI_49","BMI_50","BMI_51","BMI_52","BMI_53","BMI_54","BMI_55","BMI_56","BMI_57","BMI_58","BMI_59","BMI_60","BMI_61","BMI_62","BMI_63","BMI_64","BMI_65","BMI_66","BMI_67","BMI_68","BMI_69","BMI_70","BMI_71","BMI_72","BMI_73"
"Age_2",0,0.000224139283046922,0.0016441925020658,0.00701266127019317,0.0328362229036166,0.113568192202632,0.232494387170534,0.270170871929359,0.180809619643922,0.0906633649345549,0.0358128890511932,0.0107905302162623,0.0064303158853245,0.00724581170293654,0.00650355418153802,0.00213145616891355,0.000211889023646169,0.000803473209091635,0.000614299448058613,3.21292731100607e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_3",0,0.000216417581291717,0.0016215085949827,0.00725843864781166,0.0327932912473397,0.112044881203973,0.23111051096229,0.260857127020974,0.172250525614145,0.0911068265935572,0.043481248238295,0.0174043071367538,0.00975943278396349,0.00756298157723717,0.005894275001851,0.0033282298626016,0.00194598140481198,0.000837119008573796,0.000509321957732933,1.75755618146043e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_4",0,0.000343624154697501,0.00216242551704726,0.00850041729235661,0.0341589642044108,0.108093852496693,0.218171815260056,0.244419944890438,0.163888100148154,0.0945273112741461,0.051801696725163,0.023770441051447,0.0152624222126374,0.012312131289885,0.00850882947948723,0.00487304608077041,0.00297847331345147,0.00127397813259473,0.000712802711346323,0.000942885218914727,0.00134346124810251,0.000645024387521893,0.000281329165062033,0.000763358715693204,0.00026366502992318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_5",0,0.000325519825969147,0.00204245781374598,0.00817973886025337,0.0335383333198244,0.103889142376104,0.206676790221157,0.235456847502381,0.162302674841283,0.0980515634332506,0.0556903702512152,0.0292474446266294,0.020622960483897,0.0149520815616063,0.0107681126551445,0.00764886426688153,0.00357728515324674,0.00140682634620521,0.00129759475932244,0.00129052656764669,0.00126646495350871,0.00060173087252862,0.000260212622903128,0.000669895274275444,0.000236561411020336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_6",3.77028818255807e-05,0.000389721745823892,0.00209358949820632,0.00829600128406755,0.0330187864402067,0.0963911798774423,0.189617680968784,0.219707954905458,0.161741985542837,0.106463395989143,0.0647602618499413,0.0356024413450103,0.0241140772979919,0.0180068838268599,0.0146413610079985,0.00983507547672543,0.00525488622844508,0.00323014000360531,0.00243447772577787,0.00161922742713543,0.00111153834295511,0.000555747567853894,0.000271250629458656,0.000576754608261477,0.000219682044844965,8.19548334075231e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_7",0.000122365950270824,0.00071846342059825,0.00296351562106665,0.0109179039433002,0.0371256413869894,0.0941087589086361,0.168656002951171,0.195282172913019,0.154609275247923,0.10907774277416,0.0744568217454252,0.0466792366658989,0.0302003335960747,0.0212856145337744,0.0174007432768107,0.0126510381902559,0.00838119513189808,0.00515921609453832,0.00320133622236426,0.00186877255553778,0.00134451170329662,0.00169777169928161,0.00118888098694698,0.000633329167348598,0.00024662527368986,2.27300397225478e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_8",0.000371666645560082,0.00144649124636365,0.004817896889152,0.0148517877732978,0.0399817268250464,0.086083210551974,0.139919586745379,0.161727614517478,0.140850049589221,0.110270466822373,0.0826839594851031,0.0576355536211232,0.0406518182763434,0.0317156336202718,0.0262251617657118,0.0197819712655013,0.0136810362890191,0.00919847977484445,0.0055146898264795,0.00296385155800007,0.00196032397051286,0.00204738764078138,0.00197457170210812,0.00159992609313267,0.00111647371570815,0.000592494335266368,0.000242447310327563,7.67667354995078e-05,1.69554084210513e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_9",0.000794601652843312,0.00253000200278153,0.00713745182005933,0.0182574226944953,0.0409526090788161,0.0768625832725109,0.115060392780626,0.13381684004147,0.127072154926501,0.109730369234154,0.09026620360885,0.0697584158027324,0.0522870891708902,0.0405733146509297,0.032648290803053,0.0251843136887105,0.0180661793736114,0.0125365120741635,0.00836629429257547,0.0051359232566043,0.00332785140136664,0.00269484961271882,0.002225858183912,0.0016515945900696,0.00110897934103629,0.000645435751392695,0.000347494388199386,0.000264013446846929,0.000305682617469295,0.000256595894297714,0.00011069057924645,2.39899670669296e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_10",0.00101335614300065,0.00300847933047711,0.00795523180939111,0.0185649991520344,0.0374345925457631,0.0638799604149606,0.091148854357364,0.10955797171774,0.114511600899267,0.108508676184446,0.0957650238013014,0.0797086970228659,0.0639051698433211,0.0508571129853615,0.0404067869601731,0.0311202456088615,0.0226401698536663,0.0157371493690592,0.0107886342818525,0.00741230438276424,0.00515247450500339,0.00373467691565336,0.00285809272966634,0.002207774645256,0.00164529609589421,0.00126150936418523,0.00118639031531184,0.00135722604533424,0.00150855829143732,0.00139821896311847,0.00102872003986871,0.000598797985436077,0.000278595111161636,0.000104408609160166,3.16541723293108e-05,1.5676044277459e-06,1.10833731008833e-05,5.22415635965498e-05,0.000161762374021927,0.000329798397714052,0.000442086528643926,0.00038993120006791,0.000226137644683384,8.63083355419805e-05,2.16725257151563e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_11",0.00102971309906118,0.00296080093827666,0.00749148528465278,0.0165485712893913,0.0316096478363597,0.0519360548143655,0.0736640535176268,0.0914942149116173,0.101738469672397,0.103502908139218,0.0977877804443975,0.0867314207840452,0.0732770441200348,0.0600747114219565,0.0483148869259055,0.0378931884452464,0.0286031051921844,0.0207393798488652,0.0147110172924137,0.0105258520446856,0.00780982236048793,0.00608182828812143,0.00489023980638544,0.00391512053832181,0.00306130700564487,0.00241295037786373,0.00204468478631269,0.00188357100407964,0.00174470210040703,0.00147953998856926,0.00108287482678042,0.000665347007377699,0.000339541296251579,0.000143586259489231,5.1309471320545e-05,2.11106156951312e-05,2.73592294508383e-05,8.24733448804551e-05,0.000185077655100706,0.000307691569744621,0.000379302410285489,0.00034677610134012,0.000235073118457493,0.000118176212869368,4.40511991269292e-05,1.21774029342759e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
