"BMI_9","BMI_10","BMI_11","BMI_12","BMI_13","BMI_14","BMI_15","BMI_16","BMI_17","BMI_18","BMI_19","BMI_20","BMI_21","BMI_22","BMI_23","BMI_24","BMI_25","BMI_26","BMI_27","BMI_28","BMI_29","BMI_30","BMI_31","BMI_32","BMI_33","BMI_34","BMI_35","BMI_36","BMI_37","BMI_38","BMI_39","BMI_40","BMI_41","BMI_42","BMI_43","BMI_44","BMI_45","BMI_46","BMI_47","BMI_48","BMI_49","BMI_50","BMI_51","BMI_52","BMI_53","BMI_54","BMI_55","BMI_56","BMI_57","BMI_58","BMI_59","BMI_60","BMI_61","BMI_62","BMI_63","BMI_64","BMI_65","BMI_66","BMI_67","BMI_68","BMI_69","BMI_70","BMI_71","BMI_72","BMI_73"
"Age_2",0,0.000161380283793784,0.00132246949460027,0.00707277784064371,0.035222587726517,0.113154469097883,0.205164141052919,0.236466846522684,0.192345096173208,0.111250648804355,0.0466176773342288,0.0171451491448848,0.0104697049037398,0.0112435085132214,0.00878159128035312,0.00310907537068644,0.000449447274484207,2.34291817984743e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_3",0,0.000155820658530036,0.00137137266859277,0.00833470156091843,0.039750506805229,0.116973278984266,0.202632819860133,0.226188763601783,0.177944037740813,0.105815623190145,0.0516630543310598,0.0243420721007679,0.0161285479706491,0.013424684063478,0.00925749995868459,0.00441359415350171,0.0014168503790092,0.000186771972439804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_4",0,0.000247409391382201,0.00183477297332598,0.00955802261454411,0.0402024530157751,0.110905440608848,0.18967889911093,0.21374803822978,0.171344945417737,0.108483722456597,0.0587515167692146,0.03049269895153,0.0208497495188537,0.0160842121268175,0.0117612143754655,0.00832980577859507,0.00447299091926439,0.00104844614101644,0.000248481450079936,0.000598820313271008,0.000826723312823048,0.000440910374764968,9.07261493847924e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_5",0,0.000234374274697785,0.00201600670415684,0.0107126492286085,0.0415612755356389,0.106655499472654,0.178103223189902,0.203505034358419,0.168540580576226,0.109251170199795,0.0610753793246992,0.0345451105764444,0.0248197613987893,0.0188406516357536,0.0136260126053756,0.0101350324024286,0.00600906147706236,0.00272006902986164,0.00215418420412858,0.00232872784767531,0.00205097674566996,0.000939412096369719,0.000175807115642989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_6",2.71460749144181e-05,0.000333564636207117,0.00232088735358472,0.0115304353317568,0.0414685849847332,0.100906207412048,0.164904529171988,0.189119309294147,0.161946426192721,0.111682890686822,0.0669843776113095,0.0394100582240345,0.0274705342929438,0.0220341383672463,0.0178246223692975,0.014100261679407,0.0100572455992352,0.00627636729657856,0.00439765135764523,0.00353261384574417,0.00241056802316523,0.00102071892641672,0.000219207507842325,2.16537602119408e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_7",8.81034841949931e-05,0.000845310547275785,0.00434778488425037,0.016563293005934,0.0465740356808938,0.0954902965967053,0.143726622132415,0.163624441408142,0.147860100605231,0.112198585114049,0.0757271734331854,0.0494154180594161,0.0349086274961223,0.0273613886207333,0.0222559592739708,0.0181392954657123,0.0141900123081595,0.0102146354211239,0.00702910168142813,0.00476055367981123,0.00287558041797548,0.00132060163854927,0.000405960271841975,7.71187728790346e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_8",0.000416262321755182,0.00196588016926206,0.00737708803827402,0.0217002187222473,0.0495759244129408,0.0882106686670526,0.123801389820274,0.13983426778484,0.130945566851684,0.106174857744227,0.0787988388056151,0.0570155092045061,0.0429641431376248,0.0349341581375512,0.0297537151392216,0.0248929394472848,0.0194788647672604,0.0142069815575009,0.0099993773541652,0.00685823258138009,0.00440159646804768,0.002619035755218,0.0015915813935588,0.00108070074569903,0.000735221067840415,0.000419098676064621,0.000180401285281544,5.52720495596456e-05,1.2207894063157e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_9",0.00131395854220597,0.00434003758408633,0.0117506486959461,0.0262124854513535,0.0484812915650555,0.0750783968497085,0.0986614390511017,0.111944390629609,0.11206658294278,0.101500520290347,0.0855681809191019,0.069318419629759,0.0557253154814317,0.0454051225129492,0.0374550619244165,0.0306257729934722,0.0241755206899202,0.018121990781152,0.0128908453740586,0.00877077580828565,0.00575620577033442,0.00374792606855989,0.00261942144021838,0.00210660576156629,0.00184705614329283,0.00157957183515179,0.00123189810981866,0.000846948785184114,0.000497068456646157,0.00024052389726039,9.18413577423138e-05,2.81746574845378e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_10",0.0022938246250884,0.0058812104190522,0.0130588959151013,0.0252084167270777,0.042520441173009,0.0629602715038941,0.0824135452174402,0.0962869298934863,0.10161595675088,0.0983150093109637,0.0887304899039271,0.0761966604731332,0.0634814418919197,0.0520853271644637,0.0423936288081402,0.034193331607842,0.0271295641022813,0.0209625989544141,0.0156329444246264,0.0111980027358197,0.00774458785319836,0.0053299696391197,0.00388387713405271,0.00317274363072504,0.00287251643392421,0.00273319267387524,0.00263049615239596,0.0024914559655867,0.00223107156281847,0.00179935138093275,0.00125495601206256,0.000737240365982278,0.000359570171725899,0.000144706419936739,4.80415563238787e-05,7.73144477882634e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_11",0.00239014541927768,0.00552429053572443,0.0113411624070671,0.0207531119996797,0.0339467532873069,0.0498423934941717,0.0660549184099364,0.0796067925826928,0.0880666965325904,0.0904515312208083,0.0873495184943007,0.0803792428240093,0.0713417346813297,0.0616226335656629,0.052007853871084,0.0428549474429033,0.034375024117106,0.0268034937486507,0.0203811806106279,0.0152523330133391,0.0114093893797547,0.00871583316951306,0.00692933570616151,0.00575556615385961,0.00492738104081337,0.00428692940776271,0.00377793295844807,0.00336197147348499,0.00296114831664334,0.00249199878945337,0.00193695945578116,0.00136051845686807,0.000855442177925336,0.000480352114386529,0.000240902853711032,0.000107730562227152,4.03342225989103e-05,1.45155023379617e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
