"BMI_9","BMI_10","BMI_11","BMI_12","BMI_13","BMI_14","BMI_15","BMI_16","BMI_17","BMI_18","BMI_19","BMI_20","BMI_21","BMI_22","BMI_23","BMI_24","BMI_25","BMI_26","BMI_27","BMI_28","BMI_29","BMI_30","BMI_31","BMI_32","BMI_33","BMI_34","BMI_35","BMI_36","BMI_37","BMI_38","BMI_39","BMI_40","BMI_41","BMI_42","BMI_43","BMI_44","BMI_45","BMI_46","BMI_47","BMI_48","BMI_49","BMI_50","BMI_51","BMI_52","BMI_53","BMI_54","BMI_55","BMI_56","BMI_57","BMI_58","BMI_59","BMI_60","BMI_61","BMI_62","BMI_63","BMI_64","BMI_65","BMI_66","BMI_67","BMI_68","BMI_69","BMI_70","BMI_71","BMI_72","BMI_73"
"Age_2",0,0,0.000386024952147687,0.00508302469701952,0.0267995431320089,0.0822771293251802,0.177106329285062,0.244352207207443,0.219289103849973,0.129116030759382,0.0543880556874208,0.0271026937248019,0.0132557096314153,0.00596371579567196,0.00447451885710072,0.00308215461068473,0.0019159449836089,0.00124456009030584,0.000499190631663424,6.24736103391096e-05,1.50477262174889e-05,0.000272075454094168,0.00133031617923647,0.00153754664583533,0.000419578472302933,2.70246910838307e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_3",0,0,0.000588380048630171,0.00662840090446559,0.0330644591935572,0.0944013954498367,0.181348069206086,0.229757444104584,0.196878362040258,0.119651939682295,0.0568337463471661,0.0302017787681729,0.0170829828328661,0.0108280474799902,0.0083670397306543,0.00484837712486332,0.00233308134087445,0.00113512363374762,0.000535893845085668,0.00067390533254052,0.00113123721863417,0.000880526704395967,0.00116904471561239,0.00121649933800619,0.000404441206930518,3.98237507463652e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_4",0,4.30556851680986e-05,0.000871948711246112,0.00751711762300804,0.033512012834165,0.0926154421741164,0.175055873787529,0.219125054552069,0.185975208071216,0.117600171637368,0.0632321989664658,0.0354671753476603,0.0192450859755533,0.0111874247229326,0.0100748738778003,0.00920728147283048,0.00767922776957647,0.00487022242280982,0.00184789272652846,0.000805637036265633,0.000940460460564393,0.00076000733408408,0.00097529170313266,0.000995329710881293,0.000355185214891634,4.08201821368835e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_5",0,7.43831222503693e-05,0.00123628624554645,0.00890515178696159,0.035906552468831,0.0925789454396576,0.164282251350934,0.200758624709989,0.173865736881908,0.11550404231339,0.0676159132771018,0.0402129455489704,0.0226452966308335,0.0137154297324693,0.0130029146415721,0.0126842268005442,0.0103273638390767,0.00775416539138436,0.0054621955060604,0.00345657531963155,0.00231881320547141,0.00185989399510113,0.00172674521220374,0.00146307707607681,0.000729226706208833,0.000174422872518591,1.89702759530372e-05,2.14436283262587e-06,2.54642030032951e-05,0.000195428286930646,0.000568151945349352,0.000625831638892094,0.000261433356514366,4.13958558327204e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_6",0,0.000117759432891075,0.00144060168132271,0.00934457932921306,0.0356089214394913,0.0894750195760974,0.155971843696314,0.188942736814921,0.165421332701172,0.114081703351527,0.0699288185991521,0.0427042022623967,0.0255038458351229,0.0170098496358108,0.0164645735884992,0.0173724172933209,0.0147749468685587,0.0105052796878139,0.00775068647601978,0.00578282214192453,0.00372638971324791,0.00242584898569233,0.00186318305536181,0.0013752993084103,0.00067148240513066,0.000172032275488891,2.12909294724667e-05,2.89018600720148e-06,2.76871797099164e-05,0.000184356197637583,0.00049765122624461,0.000544875780031856,0.000241619765137059,4.34525808589759e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_7",4.22581375448594e-05,0.000577148123760913,0.00362389316617917,0.0150051803065652,0.0430976110195667,0.0896373089351945,0.138222695379239,0.160907269757752,0.146683532626478,0.111083709286379,0.0749708443982967,0.0481132620809705,0.0310640861043774,0.0227788449202653,0.0212630323936566,0.0217181277824802,0.019795908592755,0.0155410879237372,0.0111522116145963,0.00754573631656488,0.0048381146654278,0.00314721416560789,0.00231274581167471,0.001870985516035,0.00133999791643051,0.000726083237457627,0.000382965526189043,0.000366591347167894,0.000404129502280292,0.000425216620472417,0.000503648225865311,0.000478594483038876,0.000275135335264639,8.8931353084636e-05,1.58974276434389e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_8",0.000230666642316161,0.00139250579195886,0.00602342604718774,0.0191522790886668,0.0458570785354109,0.0844467215431954,0.121531088274517,0.139380598412453,0.131591433914663,0.107148808880247,0.0792626296681155,0.0555236098226594,0.0384793401055168,0.0289239180990898,0.0255846506839448,0.0246697265287687,0.0226138539907666,0.0186266083019173,0.0139092452021311,0.00964927027613326,0.00638843731327261,0.00420558644145383,0.00291057108730802,0.00224017627800344,0.00193693996910654,0.00176636938646733,0.00153758544491021,0.00117330814425136,0.000814144085364713,0.000670596567494947,0.000731247684635967,0.00073766546193396,0.000533936011204717,0.000257644628032484,8.1525254950062e-05,1.68064319504663e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_9",0.00118542501049094,0.0040358912083821,0.0111500018447961,0.0251762308923197,0.046918159712322,0.0729772627346261,0.0960297145138184,0.108801172476714,0.108470075731344,0.0975593067221735,0.0811700273281872,0.0641159119121887,0.0497048088108783,0.0394655736150013,0.0331657808677624,0.0292442079626151,0.0259105416757317,0.0221841498292433,0.0180715991794749,0.0140527599042985,0.0106162786440935,0.00809940831772628,0.00656318881213874,0.0057145054152628,0.00506163963226837,0.00424667012858059,0.00323486258615964,0.00222569036260245,0.00144374640923898,0.000984091214995307,0.000772713257838668,0.000645111976631312,0.000483809563485043,0.00030112165149781,0.000146909297662537,5.54937442414951e-05,1.61570532080271e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_10",0.00438802131434414,0.00911963100934176,0.0170679729255323,0.0287128850628491,0.0434827429926369,0.0594429962184139,0.0737199359067084,0.08350012916434,0.0871194323705744,0.0846168221355805,0.077559954144689,0.0682211483316141,0.0587007892645028,0.0502942053620912,0.0433662540805269,0.0376260803595801,0.0325500023197911,0.0277210292300543,0.0229945371900247,0.0184945120689179,0.0144949648569953,0.011254495763867,0.00887170441743538,0.00724208234749194,0.00612012622015612,0.0052495320396312,0.00445899506505405,0.00368530866320109,0.00293758896221392,0.00225048019497453,0.00165457901418463,0.00116625888573863,0.000785996151230933,0.000503634199408052,0.000303798593533045,0.00017034737155539,8.65905261854413e-05,4.07213969543019e-05,1.72159238163964e-05,6.49795425906662e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_11",0.00457197011571598,0.00884012125856029,0.0155838968741687,0.0250574084903175,0.0368314374577853,0.0496562663055316,0.0616844687433541,0.0710067724793748,0.0762751893777397,0.0771220551973791,0.0741644981213285,0.0686774737956122,0.0620551053935852,0.0553579010317707,0.0490984960755501,0.0433212257644148,0.0378503567090922,0.0325435179367051,0.0274220032646595,0.022662984370203,0.0184944684141221,0.0150794028195623,0.0124362324651324,0.0104427066086744,0.00889611755127714,0.00760315056227194,0.00643898515214135,0.0053552099301095,0.00434995502586319,0.00343363226610233,0.00261460764249125,0.00190121861531223,0.00130595378070487,0.00083921319238883,0.000501024872226879,0.000276731347676866,0.00014108501276653,6.62908787066829e-05,2.61635862652883e-05,1.07175096647123e-05,3.9840036910889e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
