"BMI_9","BMI_10","BMI_11","BMI_12","BMI_13","BMI_14","BMI_15","BMI_16","BMI_17","BMI_18","BMI_19","BMI_20","BMI_21","BMI_22","BMI_23","BMI_24","BMI_25","BMI_26","BMI_27","BMI_28","BMI_29","BMI_30","BMI_31","BMI_32","BMI_33","BMI_34","BMI_35","BMI_36","BMI_37","BMI_38","BMI_39","BMI_40","BMI_41","BMI_42","BMI_43","BMI_44","BMI_45","BMI_46","BMI_47","BMI_48","BMI_49","BMI_50","BMI_51","BMI_52","BMI_53","BMI_54","BMI_55","BMI_56","BMI_57","BMI_58","BMI_59","BMI_60","BMI_61","BMI_62","BMI_63","BMI_64","BMI_65","BMI_66","BMI_67","BMI_68","BMI_69","BMI_70","BMI_71","BMI_72","BMI_73"
"Age_2",0,3.98700918364332e-06,0.000200885258830269,0.00318439565107936,0.0265140770088403,0.117577176342055,0.256244433384632,0.294997797121546,0.177242240867921,0.075054945731229,0.0245965224376341,0.00623910670959389,0.00525073570092286,0.00386151580351138,0.00445778065380161,0.00210350127258373,0.000486603892710085,0.0012094747215896,0.000736772608916944,3.80478234198087e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_3",0,2.90761569743574e-06,0.000152509126881051,0.00288816501370057,0.0256411882409665,0.114378283621798,0.26155683944644,0.290505406067221,0.169088652599869,0.0739591220390615,0.0315370178762615,0.0093746316049198,0.00514268808176726,0.00361574703464491,0.0040620654023415,0.00356127917274906,0.00264111814959532,0.00126097252740685,0.000610593213371208,2.08131653067682e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_4",0,0.000137546634887428,0.000366866884282287,0.00311851547206316,0.0275524269059055,0.116005733010643,0.259841891000067,0.279337441896769,0.162923387948568,0.0763823119829761,0.0365220446999786,0.0112466719687728,0.00620924285549107,0.0053036092759958,0.004825482688612,0.00367903656343287,0.00282754447382123,0.00137695385846358,0.000541612667570372,0.000131672770308545,0.000231198660872958,3.86631319914391e-05,0.000183932318190578,0.000903977426478794,0.000312234903856397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_5",0,0.000120439953712988,0.000324164046347019,0.00293119374305177,0.026734076984914,0.112154015066982,0.247094058713353,0.267414164108798,0.160439718353186,0.0793628885825078,0.0406157413324973,0.0186680789169544,0.0106756531053459,0.00899437710636505,0.00810032659529726,0.00703825065387448,0.00354205524810035,0.00152320406196339,0.00125220911458039,0.000643549557384534,0.000775927042430786,0.000355302404455952,0.000167169759519974,0.000793297035326184,0.000280138513050397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_6",2.9160289477612e-06,0.000105331048109477,0.000296921280050805,0.00297822743412376,0.0258730526287132,0.104201456002232,0.231405068562354,0.254254499044668,0.161014338071787,0.0874838048261808,0.0487725794002355,0.025512461165784,0.014794439999092,0.0117808124237843,0.0106651728269147,0.00891307542978472,0.00429931643128533,0.00207001420943021,0.00204738832970457,0.00137968177343953,0.000722274876670009,0.000320751439733667,0.000171177366754844,0.000665384432631716,0.000260149789947985,9.70517764036458e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_7",5.11201320046413e-06,0.000102900551222387,0.000379685122539161,0.00439022655767483,0.0285807921340848,0.103966943302763,0.214127624812193,0.232290887036685,0.153859753257649,0.0891693444804683,0.0561467235524046,0.0346665132170824,0.0208680284942195,0.0170621179873231,0.0141475337080741,0.0103272911971038,0.00636288941667251,0.00370974665997047,0.00224033425001284,0.00141745203585331,0.00113763563797386,0.00177008574386456,0.00120673653513878,0.000747103226449113,0.000338790331857854,0.000120070891823076,0.000350389961850985,0.000101319318994632,7.47191919008558e-06,0.000129872565204968,0.000236791791361655,3.18322890940338e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_8",1.31995959673456e-05,0.000122203730851483,0.000801604801294067,0.00653093177669137,0.0310480620039232,0.0952013772926948,0.177302564704118,0.197759861672962,0.151596631413937,0.102174402535906,0.0706081003257722,0.0483455574096602,0.03243306686014,0.0247318802237179,0.0186976759061254,0.0131635132543919,0.00901330185852213,0.00634877899641422,0.00393742595388217,0.00244649071435557,0.00185149498573372,0.00188341840397474,0.00155071543178755,0.00102947432921523,0.000426111954963887,0.000186035770214595,0.000277489657764344,0.000121119882089603,2.44435169734158e-05,0.000129380560959469,0.000193039841991449,5.06446330056087e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_9",3.03810239260021e-05,0.000258874701229751,0.0017362355813133,0.00919325273291991,0.0337991175392994,0.0853662602746758,0.143652476571568,0.164697616052678,0.143561295783371,0.111869478616868,0.0850425812435686,0.0621086851484909,0.0434331154166857,0.031073861378674,0.0230070387584569,0.0170871766916571,0.0126554879749692,0.00928703262941476,0.00646546176436542,0.00423725000402167,0.00302298952836323,0.002502303493975,0.00199225086246647,0.00122204890314303,0.000536160167001586,0.000266518476761285,0.000301812411471268,0.000357671600934403,0.000419968649623317,0.000424915510662184,0.000283436647820676,9.64503399784623e-05,1.07935196458956e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_10",0.000158548221688384,0.000814373975078005,0.00350508785470166,0.0123451675020878,0.0340434295512374,0.0710828553699875,0.110682544971835,0.132401470815879,0.130715807659853,0.115169110519868,0.0950966051650941,0.0747807301896494,0.056579407896896,0.0423391425499393,0.0318734922424619,0.0240075998318567,0.017640614971197,0.0124070055334261,0.00869892179138493,0.00636468868890089,0.00472710317069392,0.00349122312344546,0.00260680431252325,0.00185624647355243,0.00116943582608427,0.000695404204549438,0.000508286609059736,0.000530436961043844,0.00059656004818794,0.000536743346355034,0.000343829499369968,0.000146582679559388,3.83761037816224e-05,5.9340710950122e-06,5.19592989131308e-07,1.85637366443593e-06,1.31250470931513e-05,6.186500952223e-05,0.000191560706078598,0.000390550734135061,0.000523523520762543,0.000461760631659366,0.000267794579230322,0.000102207239457608,2.56648330837377e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Age_11",0.000317239612639124,0.00125585881889713,0.004285476580164,0.0125178448502253,0.0303960013806199,0.0592454989052249,0.0911165135623006,0.113095319102251,0.119683463122489,0.114215614883131,0.101477847727349,0.084633897903509,0.0666719809880599,0.0506101562392794,0.0380491549013696,0.0289842434533333,0.0220669244384328,0.016126307581193,0.0113613120308322,0.00803115491735369,0.00580417797386124,0.0043215073454849,0.00330363228049966,0.00248572527852171,0.00181846155173734,0.00141859924003099,0.0012570171971078,0.00113235128159921,0.000925412225451015,0.000662137336947721,0.000397333585948857,0.000184866785346471,6.19774368010206e-05,1.48905317593516e-05,3.51677231793737e-06,8.23688875807958e-06,3.23990875075717e-05,9.76658031479073e-05,0.000219170907356099,0.000364371595750209,0.000449173906917026,0.000410655909481721,0.000278376061331242,0.000139945515240041,5.21658937029425e-05,1.44206087379583e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
